,len,PUNCT,AUX,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
0,1298,0.04391371340523883,0.039291217257318954,0.07164869029275808,0.009244992295839754,0.05778120184899846,0.22419106317411402,0.05701078582434515,0.21956856702619415,0.06548536209553159,0.011556240369799691,0.0970724191063174,0.00539291217257319,0.06471494607087827,0.00847457627118644,0.040061633281972264,0.0,0.0015408320493066256,0.08320493066255778,0.040832049306625574,0.05778120184899846,0.06317411402157165,0.031587057010785825,0.0,0.014637904468412942,0.040832049306625574,0.07318952234206472,0.040061633281972264,0.05546995377503852,0.01926040061633282,0.0030816640986132513,0.0061633281972265025,0.01926040061633282,0.0,0.030046224961479198,0.0023112480739599386,0.04930662557781202,0.0,0.061633281972265024,0.0030816640986132513,0.011556240369799691,0.0,0.02465331278890601,0.05855161787365177,0.026964560862865947,0.0007704160246533128,0.02157164869029276,0.06779661016949153,0.0,0.04314329738058552
1,1075,0.044651162790697675,0.03627906976744186,0.06790697674418604,0.010232558139534883,0.059534883720930236,0.24,0.04,0.2158139534883721,0.06325581395348837,0.012093023255813953,0.09581395348837209,0.005581395348837209,0.0827906976744186,0.012093023255813953,0.025116279069767444,0.0,0.0009302325581395349,0.07813953488372093,0.04279069767441861,0.052093023255813956,0.046511627906976744,0.029767441860465118,0.0,0.010232558139534883,0.023255813953488372,0.0827906976744186,0.06325581395348837,0.053953488372093024,0.03348837209302326,0.0027906976744186047,0.008372093023255815,0.030697674418604652,0.0009302325581395349,0.044651162790697675,0.0018604651162790699,0.052093023255813956,0.0,0.061395348837209304,0.004651162790697674,0.014883720930232559,0.0018604651162790699,0.023255813953488372,0.04930232558139535,0.023255813953488372,0.0009302325581395349,0.01953488372093023,0.061395348837209304,0.0,0.04372093023255814
2,1239,0.0387409200968523,0.021791767554479417,0.05407586763518967,0.00887812752219532,0.07909604519774012,0.25181598062953997,0.043583535108958835,0.2122679580306699,0.06941081517352704,0.016142050040355124,0.08958837772397095,0.005649717514124294,0.07183212267958031,0.011299435028248588,0.029055690072639227,0.0,0.0016142050040355124,0.07021791767554479,0.03712671509281679,0.057304277643260695,0.05649717514124294,0.04116222760290557,0.0,0.004842615012106538,0.03066989507667474,0.0847457627118644,0.05084745762711865,0.07102502017756256,0.024213075060532687,0.0016142050040355124,0.0016142050040355124,0.025020177562550445,0.0008071025020177562,0.047619047619047616,0.004035512510088781,0.06779661016949153,0.0,0.06537530266343826,0.004842615012106538,0.011299435028248588,0.002421307506053269,0.010492332526230832,0.06376109765940274,0.020177562550443905,0.0,0.01775625504439064,0.04519774011299435,0.0016142050040355124,0.037933817594834544
3,1306,0.04058192955589587,0.030627871362940276,0.06049004594180704,0.010719754977029096,0.05206738131699847,0.23660030627871362,0.03828483920367534,0.21975497702909647,0.07274119448698316,0.013782542113323124,0.11562021439509954,0.009954058192955589,0.07120980091883614,0.011485451761102604,0.03828483920367534,0.0,0.0038284839203675345,0.08346094946401225,0.03751914241960184,0.04977029096477795,0.039816232771822356,0.030627871362940276,0.0007656967840735069,0.010719754977029096,0.04134762633996937,0.07656967840735068,0.05130168453292496,0.052833078101071976,0.027565084226646247,0.002297090352220521,0.0015313935681470138,0.018376722817764167,0.0007656967840735069,0.043644716692189896,0.0038284839203675345,0.04823889739663093,0.0,0.07044410413476264,0.0030627871362940277,0.013016845329249618,0.0015313935681470138,0.016079632465543645,0.07274119448698316,0.021439509954058193,0.0007656967840735069,0.03139356814701378,0.05436447166921899,0.0,0.04058192955589587
4,1114,0.04308797127468582,0.0466786355475763,0.06552962298025135,0.00807899461400359,0.05296229802513465,0.21723518850987433,0.04847396768402154,0.20107719928186715,0.06014362657091562,0.019748653500897665,0.11669658886894076,0.010771992818671455,0.0807899461400359,0.01436265709156194,0.0421903052064632,0.0,0.0017953321364452424,0.06642728904847396,0.0421903052064632,0.05116696588868941,0.05296229802513465,0.03680430879712747,0.0,0.010771992818671455,0.03321364452423698,0.06642728904847396,0.04578096947935368,0.05026929982046679,0.03859964093357271,0.0017953321364452424,0.003590664272890485,0.018850987432675045,0.0008976660682226212,0.0466786355475763,0.0062836624775583485,0.04578096947935368,0.0,0.05745062836624776,0.010771992818671455,0.026032315978456014,0.0,0.017953321364452424,0.07091561938958707,0.013464991023339317,0.0,0.027827648114901255,0.05565529622980251,0.0,0.04308797127468582
5,1335,0.045692883895131084,0.035955056179775284,0.06142322097378277,0.006741573033707865,0.052434456928838954,0.24719101123595505,0.05393258426966292,0.2104868913857678,0.06591760299625468,0.008988764044943821,0.09737827715355805,0.00749063670411985,0.07640449438202247,0.011235955056179775,0.02696629213483146,0.0,0.00149812734082397,0.08389513108614233,0.044194756554307116,0.06292134831460675,0.05393258426966292,0.030711610486891385,0.000749063670411985,0.0052434456928838954,0.026217228464419477,0.08314606741573034,0.058426966292134834,0.05393258426966292,0.024719101123595506,0.00149812734082397,0.0052434456928838954,0.015730337078651686,0.0,0.041947565543071164,0.0022471910112359553,0.051685393258426963,0.000749063670411985,0.06441947565543071,0.0022471910112359553,0.01198501872659176,0.00149812734082397,0.024719101123595506,0.06367041198501873,0.018726591760299626,0.000749063670411985,0.02696629213483146,0.052434456928838954,0.000749063670411985,0.0449438202247191
6,1257,0.04136833731105807,0.035003977724741446,0.06841686555290374,0.008750994431185362,0.066030230708035,0.2394590294351631,0.042163882259347654,0.2092283214001591,0.06205250596658711,0.011137629276054098,0.10421638822593476,0.007955449482895784,0.07557677008750995,0.007955449482895784,0.03261734287987271,0.0,0.0015910898965791568,0.07080350039777247,0.0405727923627685,0.049323786793953855,0.0477326968973747,0.031026252983293555,0.0,0.007159904534606206,0.03898170246618934,0.08273667462211615,0.05568814638027048,0.06682577565632458,0.0294351630867144,0.0015910898965791568,0.0031821797931583136,0.026252983293556086,0.0,0.046937151949085126,0.002386634844868735,0.05250596658711217,0.0007955449482895784,0.059665871121718374,0.0031821797931583136,0.01988862370723946,0.0015910898965791568,0.017501988862370723,0.05568814638027048,0.020684168655529037,0.0,0.022275258552108195,0.060461416070007955,0.0015910898965791568,0.04136833731105807
7,1022,0.0547945205479452,0.029354207436399216,0.07045009784735812,0.01761252446183953,0.05577299412915851,0.21037181996086105,0.04500978473581213,0.20939334637964774,0.057729941291585124,0.023483365949119372,0.10176125244618395,0.010763209393346379,0.0812133072407045,0.00684931506849315,0.03522504892367906,0.0,0.0029354207436399216,0.07632093933463796,0.053816046966731895,0.060665362035225046,0.04403131115459882,0.03424657534246575,0.0,0.008806262230919765,0.04403131115459882,0.07729941291585127,0.03424657534246575,0.05870841487279843,0.01761252446183953,0.0019569471624266144,0.003913894324853229,0.01761252446183953,0.0,0.036203522504892366,0.005870841487279843,0.0547945205479452,0.0019569471624266144,0.057729941291585124,0.0029354207436399216,0.0136986301369863,0.0019569471624266144,0.015655577299412915,0.0675146771037182,0.019569471624266144,0.0,0.01761252446183953,0.07142857142857142,0.0,0.0547945205479452
8,920,0.051086956521739134,0.03695652173913044,0.06847826086956521,0.015217391304347827,0.041304347826086954,0.23369565217391305,0.05217391304347826,0.21630434782608696,0.058695652173913045,0.015217391304347827,0.10760869565217392,0.005434782608695652,0.07282608695652174,0.015217391304347827,0.03260869565217391,0.0010869565217391304,0.002173913043478261,0.075,0.05217391304347826,0.05326086956521739,0.05543478260869565,0.030434782608695653,0.0,0.005434782608695652,0.034782608695652174,0.075,0.05217391304347826,0.04021739130434782,0.02826086956521739,0.002173913043478261,0.004347826086956522,0.02608695652173913,0.0,0.04565217391304348,0.002173913043478261,0.034782608695652174,0.0010869565217391304,0.05543478260869565,0.0,0.013043478260869565,0.002173913043478261,0.02282608695652174,0.07065217391304347,0.02391304347826087,0.0010869565217391304,0.02717391304347826,0.0641304347826087,0.0,0.05
9,904,0.051991150442477874,0.034292035398230086,0.07632743362831858,0.011061946902654867,0.059734513274336286,0.2234513274336283,0.049778761061946904,0.1913716814159292,0.05420353982300885,0.01991150442477876,0.09623893805309734,0.0055309734513274336,0.08849557522123894,0.008849557522123894,0.034292035398230086,0.0,0.0011061946902654867,0.07964601769911504,0.05088495575221239,0.03761061946902655,0.05088495575221239,0.04314159292035398,0.0011061946902654867,0.00663716814159292,0.02654867256637168,0.07632743362831858,0.051991150442477874,0.0586283185840708,0.02654867256637168,0.0011061946902654867,0.004424778761061947,0.022123893805309734,0.0,0.05530973451327434,0.0011061946902654867,0.04756637168141593,0.0,0.051991150442477874,0.00331858407079646,0.01991150442477876,0.0011061946902654867,0.015486725663716814,0.0586283185840708,0.011061946902654867,0.0011061946902654867,0.02765486725663717,0.07300884955752213,0.0,0.05088495575221239
10,1275,0.04392156862745098,0.03372549019607843,0.0611764705882353,0.005490196078431373,0.05019607843137255,0.2549019607843137,0.04549019607843137,0.20784313725490197,0.0611764705882353,0.0196078431372549,0.1027450980392157,0.005490196078431373,0.07529411764705882,0.008627450980392156,0.03215686274509804,0.0,0.001568627450980392,0.08235294117647059,0.042352941176470586,0.05568627450980392,0.04941176470588235,0.03686274509803922,0.0,0.00392156862745098,0.02980392156862745,0.09490196078431372,0.050980392156862744,0.04941176470588235,0.0203921568627451,0.001568627450980392,0.001568627450980392,0.023529411764705882,0.0,0.04549019607843137,0.002352941176470588,0.04784313725490196,0.0,0.0596078431372549,0.003137254901960784,0.011764705882352941,0.000784313725490196,0.01647058823529412,0.07686274509803921,0.02823529411764706,0.0,0.02588235294117647,0.054901960784313725,0.0,0.04156862745098039
