,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
len,1.0,-0.7990141098518067,-0.11208880661956401,0.24315054556569862,0.13461271790573723,0.26480156544187033,0.4746413384597383,-0.031846337020130386,0.1752275108367098,0.041416334739569474,-0.16967184729311227,-0.5006322274001473,0.15550797758920384,-0.6228364218503887,0.13407593446547772,-0.10860617081031573,-0.16277672014239733,0.006576057793712839,-0.241407630067967,0.004452012172269061,-0.15037802262528885,-0.8702210849756682,0.22870579385720796,0.23758593193578867,0.2729089174511826,-0.391105349541807,0.26135349870645785,0.4227316384797185,-0.14352361841582287,0.4823253968696956,-0.38507993802878915,0.1615856417797055,0.362018214826543,-0.4952928758970208,-0.24295763051758137,0.14159228692779882,-0.6757042511763086,0.09097103077079116,0.0125435038290973,-0.08710968201167647,-0.19830110736073583,-0.08073211891295276,0.009473598633336059,-0.1836879737085217,0.44476672277252205,-0.4021559909230871,-0.07225729271532248,0.5565664338847952,0.27105175887548993,0.04025364143608654,-0.8433039467704212
PUNCT,-0.7990141098518067,1.0,0.08642662489871877,-0.26949207859241187,-0.20231636456518348,-0.11147803167029953,-0.3004971025907756,-0.0943184602657084,0.2876836228719995,0.1476525222735674,0.18567517594483454,0.42323107571687096,-0.29311531054814194,0.12491899007105364,-0.31975717804260884,-0.08639927567245592,0.20775473172587386,-0.004205024415822738,0.4203131582853251,-0.11525528400011019,-0.002646839091676938,0.9286194866914775,0.1524151295116717,0.22972896491752742,-0.33666569679479436,0.4326680951659597,-0.23380732405053745,-0.5339606836115048,-0.12907270972241514,-0.362397840603364,0.163083807494592,-0.1800791527130493,-0.3802679976562887,0.6559104348810288,0.07242666192967495,-0.29348495982298795,0.37602961981406585,-0.04631473674407534,-0.12413984770012255,-0.1361185582622832,0.17089859937087312,0.07282347968372296,0.3205838230076153,0.08643005335305,-0.3754634731778782,0.22003992316268534,0.18090377380839992,-0.7974734073135784,-0.28293050102455375,-0.04169098740240358,0.9446660755836751
AUX,-0.11208880661956401,0.08642662489871877,1.0,-0.4465793211853482,-0.03283429866249223,-0.17913378220129297,0.2981680097039803,-0.0578520956409491,0.009472605954462508,-0.47433952837012683,-0.18323617275541937,0.13007317829232812,-0.23960276924475427,-0.12983930779275646,0.23379678747250768,0.047835266758833685,-0.7335499787218539,0.35136257606867327,0.2859230740542654,0.32059490602798046,0.4136052061797447,-0.012188288842540397,0.08328811432925338,0.023946782198127414,0.29510787178701975,0.03903442960099358,-0.20708781202950122,-0.3174763720997352,-0.18441323449764307,0.3378528595700224,0.37325779271439125,-0.3395390264446735,-0.2570991398651202,-0.07867412967492794,-0.29239829852055355,0.09535339377096326,-0.12725341863836523,0.3008373705248112,0.1338875030473989,-0.3870923872173926,0.24964864891727823,0.5435678269878309,0.16241135988231983,0.8239523974398746,-0.2959753893086397,-0.3414579315324669,0.02469527781905833,0.2605307752151455,-0.2876761900811067,-0.36962083434602855,0.032895886401999204
X,0.24315054556569862,-0.26949207859241187,-0.4465793211853482,1.0,-0.3140213347524307,0.4611877698051666,-0.0829001467832303,0.6145274351895302,0.01151817526231944,0.06832543323575663,-0.21136182464999995,-0.2358142998783078,-0.2066566313650838,0.0344861097688139,-0.135350822346441,-0.1469898492320521,0.013434294887270846,-0.26823053430982197,-0.2686872536794329,-0.1815929301690848,-0.4553840532224567,-0.16133297180216685,0.15250509161707357,0.037407560967218194,-0.35345216529644063,-0.18148413025826068,-0.32309324527764627,0.5241765989504189,0.38773506115541084,-0.057385839965296,-0.16894287967589325,-0.1548582821434305,0.021901709456556475,-0.17530986937550277,-0.41617233076911836,0.11082887532054028,-0.24905089051113827,0.08276372731609967,0.10759859790883287,-0.11560854000872199,-0.20402317041161386,-0.5830744319921516,-0.18823517729311656,-0.3164334972050751,0.40169136171707764,0.39763834296551887,-0.34846703675225676,0.08928277194124867,0.13016876885387452,0.7684763491204499,-0.24768434446838836
ADV,0.13461271790573723,-0.20231636456518348,-0.03283429866249223,-0.3140213347524307,1.0,-0.21615160511698608,0.09356002295385081,-0.5918853705465053,-0.022981317293807653,0.09304885963501351,0.4443147783008165,-0.2173142700620072,0.3554923250233034,0.08423895096002736,-0.18219604459466016,0.5303799961093911,0.28402175187414247,-0.2880251975369073,-0.3655033218489211,-0.30074568077323766,-0.10394594790382314,-0.18157151775140498,-0.003782219293719296,-0.062032221056662444,-0.07653791238930822,0.45179982760139736,0.2772546432941566,-0.03447004156901776,0.06065580539058513,-0.00897114806700608,0.03730520335054483,0.2607414370661223,0.3515607389451483,0.020968074402219906,0.5516680553099924,-0.32614532550074454,-0.0396564388775491,-0.1951713359060647,0.04842046184289072,0.678606528961484,-0.11414066030038555,0.13691546961788453,0.21703159382647685,0.09826555417999383,-0.5483018856337231,-0.3859692557423043,0.09508167089209026,0.10603049132040637,0.678763989209848,-0.0722425983132917,-0.17210027848567191
PART,0.26480156544187033,-0.11147803167029953,-0.17913378220129297,0.4611877698051666,-0.21615160511698608,1.0,-0.18251803346334453,0.4558872022489431,0.4259521262043127,0.09514963316967083,-0.38906623282190905,-0.19254159469259502,-0.45276722991063145,-0.2298757341665634,-0.16312132906393875,-0.07424433382369694,-0.16470640547173152,0.30516905241932873,0.08493152149295444,0.1551886723691045,-0.5040395024785406,-0.1425288997790799,0.5135004968425038,0.43222578850082377,-0.48232870962963587,-0.473593290034624,-0.006769287456519374,0.0042395511459343005,0.31492730233386856,-0.2519314328771273,0.049623948467984666,0.03481539582692331,0.36933954178281253,-0.1568469001194152,-0.5358954993181577,0.1535724793009902,-0.3390510310851377,-0.26372531533412663,0.33829616650822397,-0.2815900923968219,0.11293799072281893,-0.046262942462450427,0.39616581172730925,-0.28698642517399403,0.2870634374681095,-0.3189389936459491,-0.20383918963775602,-0.033259242865880695,0.40044724925148745,0.5021485506742729,0.06379735147769942
CCONJ,0.4746413384597383,-0.3004971025907756,0.2981680097039803,-0.0829001467832303,0.09356002295385081,-0.18251803346334453,1.0,-0.29237117493524006,0.16572507285387403,-0.28337357912543004,0.36520890172286563,-0.3549132972060101,0.05968572257588025,-0.3883196905826796,0.05404234064972172,0.17652247618022773,-0.1895254255272402,0.0701675611756774,-0.06520904348067585,0.017606721727967754,0.32676109398863656,-0.28556663685603034,0.02631736570247895,0.32749128490656404,0.14307149712535772,-0.22044846324209313,-0.0623257002371158,-0.14643045429966378,-0.5624231359189673,0.9589988846802631,-0.1940812676301167,-0.29500638852191896,-0.3022826665729537,0.07842571503531813,-0.18102544768957868,-0.11390893587303035,-0.3607630634539119,0.771996642048086,-0.30351008480046177,-0.07281537044382748,-0.4212723866121751,0.12796068605094935,0.3696949027497114,0.23735118933526647,-0.05102859186303541,-0.36060067013051883,-0.417486937482774,0.18000971143953484,-0.08754444352361997,-0.2803929642872784,-0.5192637605335362
NOUN,-0.031846337020130386,-0.0943184602657084,-0.0578520956409491,0.6145274351895302,-0.5918853705465053,0.4558872022489431,-0.29237117493524006,1.0,-0.30245544050391016,-0.2952234304702149,-0.5117617912337226,-0.14973892189335558,-0.5537674867227589,0.17614839024945683,0.42374081736880287,-0.10188898349875422,-0.2392712096263909,-0.14184358160038077,0.2814897427165,-0.0255244714576302,-0.19436975781429972,-0.01024662510208313,0.054794034523489285,-0.27718344938860345,-0.23671098313096445,-0.4914160600071347,-0.4620868619641789,0.24368174260135242,0.6128473498111648,-0.2599005713637309,-0.2552025578253676,0.000649239161059493,-0.010310401373227241,-0.43627698317493485,-0.3739317305221314,0.7144940090720393,-0.0036383989405691154,-0.008352424987734417,0.5111074209096762,-0.46896866219948624,-0.1876230899173259,-0.2159462875342109,-0.40823699929747986,0.13606844329899137,0.6004211377589088,0.1327665735348067,-0.14131274231135554,0.16438914223296552,-0.2308697604814196,0.21862773660124932,-0.007516519141069567
SCONJ,0.1752275108367098,0.2876836228719995,0.009472605954462508,0.01151817526231944,-0.022981317293807653,0.4259521262043127,0.16572507285387403,-0.30245544050391016,1.0,0.5055813547554205,-0.09941906355988542,0.03582811913680605,-0.4034484046714029,-0.6468124006953684,-0.6584949101387472,-0.15125800956197896,0.12467361141680496,0.35262609179131427,-0.11713196281153462,-0.14530487418043941,-0.5597070803772627,0.1351249604350456,0.783163233297428,0.9785131083023895,-0.09335733148806354,0.245186683279208,0.24206186955542663,-0.47805333538818395,-0.533729975235291,0.14545449038687608,0.2890756739084057,-0.306615275260165,-0.1192989719513016,0.4869443355002184,-0.3132323070093401,-0.47033108250377387,-0.5359922001525302,0.0008193429773611631,-0.37683401386555265,-0.3683035297363609,0.22233618273898684,0.000716191078523363,0.6726045647789646,-0.2623962516136324,-0.261524386972616,-0.2545290261007964,0.18516799899106753,-0.4527199817634009,0.17155768327373053,0.3533938130477948,0.22621632860657387
VERB,0.041416334739569474,0.1476525222735674,-0.47433952837012683,0.06832543323575663,0.09304885963501351,0.09514963316967083,-0.28337357912543004,-0.2952234304702149,0.5055813547554205,1.0,0.013732803784597559,0.07544759344074903,-0.09009545661903857,-0.34583977857198334,-0.744414815527936,-0.3833023722778427,0.4325217456532845,0.15958157469378875,-0.35112815075166015,-0.18991349822547948,-0.6427519591294711,0.020825246713717653,0.14062623669965457,0.3961183061577719,-0.010413106119596213,0.3645222128958464,0.7151207742729878,-0.05638737253547438,-0.35514159528025097,-0.27545983111139843,0.24397657706350145,0.28800367075117334,0.22875552508354188,0.331890529312114,0.21629378233756494,-0.3130625617659309,-0.053436713012367756,-0.5817638538080379,-0.3151782707071575,0.1894139238951119,0.22118059464860315,0.0979258313516968,0.0998916421530566,-0.7087305996492835,-0.0005298158951432477,0.2603541001159032,0.2165137535532415,-0.31232449366671916,0.27502280679457164,0.3971098635011333,0.18429091134071066
ADP,-0.16967184729311227,0.18567517594483454,-0.18323617275541937,-0.21136182464999995,0.4443147783008165,-0.38906623282190905,0.36520890172286563,-0.5117617912337226,-0.09941906355988542,0.013732803784597559,1.0,0.022685131911773397,0.41412773153479093,0.3164324088111663,-0.33340097955426684,0.060754586602655314,0.42945466498883694,-0.06435908027935892,-0.03580696219642527,-0.04357130332304673,0.3467383366994895,0.3234269794772704,-0.4580962025991194,-0.026516006742185662,-0.4626017437299037,0.2074467906316034,0.1661465812351937,-0.09773378742383271,-0.2027624225369233,0.22709700161038915,-0.14695092671091123,0.26521781360780255,-0.07022546911894852,0.1956248760451264,0.4656469291557856,-0.5561018511474255,0.45520185740735436,0.2769771063407277,-0.24047173578529943,0.674293275654643,-0.3073906498136035,-0.07500904431613047,0.4120855010120703,-0.018283751158250833,-0.43585603113917737,0.05525449436025106,-0.20018359683557838,-0.07694390562796292,0.22140999341158496,-0.13591423125120333,0.04905830586129866
PROPN,-0.5006322274001473,0.42323107571687096,0.13007317829232812,-0.2358142998783078,-0.2173142700620072,-0.19254159469259502,-0.3549132972060101,-0.14973892189335558,0.03582811913680605,0.07544759344074903,0.022685131911773397,1.0,0.04014271596784186,0.37435440249209434,-0.27389101223130596,-0.34425503610347336,-0.07087668171982531,0.2793185862926893,0.4139300914891953,-0.04862064701159452,0.21261734216664177,0.4997403013233022,-0.12290706743710755,-0.004383768745003868,-0.0412111702686316,0.4083517487372036,0.06466978093480634,-0.2004278175934333,0.07632379759047597,-0.19139853741368934,0.3757660595150692,0.06134374261565805,0.07617865819411915,0.09418755567424646,-0.2128185977240541,-0.4301743249875264,0.5882478364073862,-0.048970544098548716,0.1498444745902981,-0.14425216843692995,0.08629207797351161,-0.030637269518337847,0.07348336378498412,-0.0601060184258997,-0.163510245538599,0.1864187773677577,0.11460029395662417,-0.2292022064736697,-0.5219274651003158,0.16194214210758576,0.4337640862397906
PRON,0.15550797758920384,-0.29311531054814194,-0.23960276924475427,-0.2066566313650838,0.3554923250233034,-0.45276722991063145,0.05968572257588025,-0.5537674867227589,-0.4034484046714029,-0.09009545661903857,0.41412773153479093,0.04014271596784186,1.0,0.21262638681081145,0.09280006666801778,-0.03712647469290339,0.09998069695270989,-0.1480505730227044,-0.23611971013283317,0.2878745870528138,0.5329923011356946,-0.2744530031690028,-0.5548409231944755,-0.40786981715810094,0.20219426380729455,0.051183079743300317,0.15622034832379586,0.5276766960459891,-0.04227372149195654,0.04617622532074741,-0.15448063230823955,0.21767750870350924,0.22804227082752362,-0.1051100856441487,0.31224911837407876,-0.37055855170547003,0.2221056966572938,-0.041813075471669126,-0.2171942646247265,0.6680582842257545,0.11841953893555875,-0.14392030282879315,-0.15373063417489952,-0.22644402306133754,-0.08470827610826279,0.23913912106285715,-0.07309980081869087,0.26971844570795006,0.17179209304555026,-0.1797229836485466,-0.30335203656952314
NUM,-0.6228364218503887,0.12491899007105364,-0.12983930779275646,0.0344861097688139,0.08423895096002736,-0.2298757341665634,-0.3883196905826796,0.17614839024945683,-0.6468124006953684,-0.34583977857198334,0.3164324088111663,0.37435440249209434,0.21262638681081145,1.0,0.13806997580466732,0.24292572582580024,0.20745038366516022,-0.11896377343914291,0.025939538971117615,0.01549248767758655,0.30428749040274733,0.41557785359196325,-0.5724074525452426,-0.6401489573057917,-0.34541117017391126,0.09566702178716945,-0.2290015564491048,0.03663837792840231,0.5565552356015966,-0.3641222865009313,0.1699254114856261,0.11456205394851803,-0.037208062686518203,-0.10040225824603108,0.3180269796374183,-0.045224024345365946,0.7703383126504175,0.017401715414713918,0.22080392569088933,0.4097437691193276,-0.09945533868088902,-0.25713813474202957,-0.2591504120866817,0.13816463843464924,-0.2628457376591803,0.3405294614715046,-0.10795961714626746,0.04532104597005609,-0.05149480440234248,0.05863111414331518,0.22521119211344734
ADJ,0.13407593446547772,-0.31975717804260884,0.23379678747250768,-0.135350822346441,-0.18219604459466016,-0.16312132906393875,0.05404234064972172,0.42374081736880287,-0.6584949101387472,-0.744414815527936,-0.33340097955426684,-0.27389101223130596,0.09280006666801778,0.13806997580466732,1.0,0.2983061054996923,-0.2961241809069476,-0.31636163797971295,0.31198491285315216,0.11126073720242972,0.47769964448788893,-0.2920906469415962,-0.20089626476507605,-0.602809497527674,0.37655828546741743,-0.5054984415079306,-0.4691961846087541,0.21662293621462328,0.3577649010533986,0.07466085786769971,-0.4919358065968406,-0.006735755306897414,-0.05623637299180586,-0.4888159968431595,0.02454609350316833,0.7530685674865439,-0.0273553444430214,0.2092538420051351,0.3490395227744504,-0.2349180368116129,-0.20849288396496243,0.014565575241308238,-0.5583336373003668,0.47747609823721165,0.4164014830079514,-0.21531505055213546,0.03648910009942948,0.37155692875411817,-0.3295008923125855,-0.6285599382604793,-0.3044121684629921
advmod:emph,-0.10860617081031573,-0.08639927567245592,0.047835266758833685,-0.1469898492320521,0.5303799961093911,-0.07424433382369694,0.17652247618022773,-0.10188898349875422,-0.15125800956197896,-0.3833023722778427,0.060754586602655314,-0.34425503610347336,-0.03712647469290339,0.24292572582580024,0.2983061054996923,1.0,0.19651740891599734,-0.44514830210073963,-0.23665915715544997,-0.38375010615991717,-0.05688672699490459,0.02437831943254957,0.19106382636058505,-0.11542154554709944,0.024754977355480448,0.11200940124258167,-0.35593153792394344,-0.33395396802444605,0.16695734881730928,0.10995767630281483,-0.0064186856411354454,-0.3316280083364516,-0.14496736083744519,0.26291020427235534,0.3033071156305165,0.15737351294428054,-0.12943583829755245,0.23264394044544875,0.0469312905379023,0.188836222803682,-0.3221772462132236,0.012937956574658238,0.026617426720314714,0.2879463415990314,-0.39188098574383,-0.3983249912141885,-0.14086026699855397,-0.20603797568822535,0.27975750445226993,-0.2118290010556622,-0.041788594436435435
obl:arg,-0.16277672014239733,0.20775473172587386,-0.7335499787218539,0.013434294887270846,0.28402175187414247,-0.16470640547173152,-0.1895254255272402,-0.2392712096263909,0.12467361141680496,0.4325217456532845,0.42945466498883694,-0.07087668171982531,0.09998069695270989,0.20745038366516022,-0.2961241809069476,0.19651740891599734,1.0,-0.31810854217904205,-0.3439514231770161,-0.5019932331962493,-0.38851336098208905,0.3340821997570162,0.02105852602590785,0.10581047479922723,-0.2052169400368341,0.32552700282498304,0.24745760387875454,-0.21673252728488251,-0.09479502610673166,-0.24561204308441364,-0.19754352251773508,0.18307573584210007,-0.136019950756479,0.3347040858641111,0.688872585943418,-0.2683111111371997,0.1690191238007175,-0.11925545789416,-0.41117728389169694,0.367167868724848,-0.20772048792097794,-0.4958883337845748,-0.028485415531554766,-0.4454062379654429,-0.24745586926613058,0.19906652990252247,0.3789478152204081,-0.42191822185858513,0.24021253976631524,0.058558996496009146,0.16472682679938827
aux,0.006576057793712839,-0.004205024415822738,0.35136257606867327,-0.26823053430982197,-0.2880251975369073,0.30516905241932873,0.0701675611756774,-0.14184358160038077,0.35262609179131427,0.15958157469378875,-0.06435908027935892,0.2793185862926893,-0.1480505730227044,-0.11896377343914291,-0.31636163797971295,-0.44514830210073963,-0.31810854217904205,1.0,0.03540733869226785,0.67700320038633,0.10820176725155681,-0.045071759125479685,-0.031583820005713095,0.3664240485267643,0.012230153325571338,-0.2992512355769778,0.5059042089912725,-0.3342764657860923,-0.390412958733888,0.1060446279073434,0.6149825799492391,0.004562944747179452,0.01072078737921447,-0.03463843955184496,-0.28209948840528143,-0.204595892377336,0.04162985294562779,-0.07701449046077345,-0.18175239187955,-0.2003678899791783,0.5252838863070205,0.38256782287821517,0.4208147552637987,-0.0529455502199285,-0.12560426408186837,-0.12162143287110433,0.016914390942870283,0.20699134346805423,-0.01039485376787654,0.023066633452532626,0.06483244229467064
flat,-0.241407630067967,0.4203131582853251,0.2859230740542654,-0.2686872536794329,-0.3655033218489211,0.08493152149295444,-0.06520904348067585,0.2814897427165,-0.11713196281153462,-0.35112815075166015,-0.03580696219642527,0.4139300914891953,-0.23611971013283317,0.025939538971117615,0.31198491285315216,-0.23665915715544997,-0.3439514231770161,0.03540733869226785,1.0,0.023970881611828067,0.41327923590651844,0.3762902954773153,-0.03369115082122867,-0.07874155004265757,-0.24979223700754163,-0.21864382316106756,-0.2874397555292403,-0.1496812893764274,0.26242103990947085,-0.08114571542226018,-0.36189845187109076,0.27833827689283314,0.18063935823878616,-0.1949224984129187,-0.346721002077686,0.23050242404545218,0.3928964639596101,0.0700773644032882,0.6022076093990566,-0.36637736068697957,-0.2781314967353524,0.25855805628720346,0.17190659174529987,0.27510910504414304,0.3399704206600123,-0.3111361017875072,-0.09964390187249542,-0.16241949554095994,-0.5298371356989657,-0.3460911761970768,0.3946085940369487
conj:expl,0.004452012172269061,-0.11525528400011019,0.32059490602798046,-0.1815929301690848,-0.30074568077323766,0.1551886723691045,0.017606721727967754,-0.0255244714576302,-0.14530487418043941,-0.18991349822547948,-0.04357130332304673,-0.04862064701159452,0.2878745870528138,0.01549248767758655,0.11126073720242972,-0.38375010615991717,-0.5019932331962493,0.67700320038633,0.023970881611828067,1.0,0.490803094222146,-0.20488758042696567,-0.38591583096525545,-0.13760096892491858,0.06096335701937728,-0.542422084925151,0.1608137575960305,0.1751200450909489,-0.15387519353705936,-0.02707723916051917,0.31199431848714027,0.0030891281970264893,0.00725800736638957,-0.1763899833465081,-0.19098225647772193,0.027458662732544374,0.07931856298510899,-0.10484024646265039,-0.12304695098032582,0.07389855631195298,0.6482237457684523,0.346243083785947,0.10848317479678471,0.0643748935590017,0.0486047401392939,0.13506884946057132,-0.15991217115289683,0.39189537510322947,0.07441583737064851,-0.17884604935314222,-0.021452396667387668
nsubj,-0.15037802262528885,-0.002646839091676938,0.4136052061797447,-0.4553840532224567,-0.10394594790382314,-0.5040395024785406,0.32676109398863656,-0.19436975781429972,-0.5597070803772627,-0.6427519591294711,0.3467383366994895,0.21261734216664177,0.5329923011356946,0.30428749040274733,0.47769964448788893,-0.05688672699490459,-0.38851336098208905,0.10820176725155681,0.41327923590651844,0.490803094222146,1.0,0.039934753318561424,-0.6389447704633333,-0.47391579699206116,0.16066139881302458,-0.2601995144154406,-0.22608862893664722,0.12214565713435,-0.06301374245575755,0.32428546165014543,-0.1520132990607196,0.02923074884879687,-0.12734050833295643,-0.1791686562476046,-0.00484271765495005,-0.0059159842278625,0.44122170673082484,0.4134648612222041,0.05073692890689953,0.15504594485369033,-0.04888983067709939,0.21488407247716687,-0.04933330569359684,0.40920937020912473,-0.002704300022665421,0.009496039705067785,-0.2551496515675211,0.2844015105363988,-0.41850341663067286,-0.6133532910979616,-0.08663591638105869
root,-0.8702210849756682,0.9286194866914775,-0.012188288842540397,-0.16133297180216685,-0.18157151775140498,-0.1425288997790799,-0.28556663685603034,-0.01024662510208313,0.1351249604350456,0.020825246713717653,0.3234269794772704,0.4997403013233022,-0.2744530031690028,0.41557785359196325,-0.2920906469415962,0.02437831943254957,0.3340821997570162,-0.045071759125479685,0.3762902954773153,-0.20488758042696567,0.039934753318561424,1.0,0.02635820819155255,0.11484330726736493,-0.4669637303316377,0.41470823113660543,-0.3027982661284507,-0.5435321424897177,0.014450754707274263,-0.32639151949196316,0.16212000576872562,-0.17495960787999787,-0.422370497660266,0.5841265795100454,0.12900613870068614,-0.3212980671268736,0.5463951672987063,0.1016776023746508,-0.08842623714833757,-0.056072659792334584,-0.009003729040158422,-0.12021992376826605,0.27361488925765975,0.10053179385037618,-0.42614658140715994,0.2671381134012875,0.10282817446335364,-0.7400095936870198,-0.3067518350418541,0.0307641001432671,0.8740454357014337
advcl,0.22870579385720796,0.1524151295116717,0.08328811432925338,0.15250509161707357,-0.003782219293719296,0.5135004968425038,0.02631736570247895,0.054794034523489285,0.783163233297428,0.14062623669965457,-0.4580962025991194,-0.12290706743710755,-0.5548409231944755,-0.5724074525452426,-0.20089626476507605,0.19106382636058505,0.02105852602590785,-0.031583820005713095,-0.03369115082122867,-0.38591583096525545,-0.6389447704633333,0.02635820819155255,1.0,0.7555142159441207,0.007626042308887397,0.18772637103491868,-0.18159313953590514,-0.3753837787627634,-0.11951807073104377,0.02972134866668797,0.06678895919705434,-0.4348608017333047,-0.1046837296641266,0.2678001557071721,-0.38046137705582667,-0.07480200089632831,-0.7197469988641042,0.03687210846198738,-0.0544994215421471,-0.5892382094279456,0.0682143252381404,-0.1599346124060635,0.37146049033798295,0.01927280130416762,-0.12253276991213219,-0.42460264224166155,0.2797183580615718,-0.3797902057453406,0.12503101402086275,0.2947899993715436,0.134619579757467
mark,0.23758593193578867,0.22972896491752742,0.023946782198127414,0.037407560967218194,-0.062032221056662444,0.43222578850082377,0.32749128490656404,-0.27718344938860345,0.9785131083023895,0.3961183061577719,-0.026516006742185662,-0.004383768745003868,-0.40786981715810094,-0.6401489573057917,-0.602809497527674,-0.11542154554709944,0.10581047479922723,0.3664240485267643,-0.07874155004265757,-0.13760096892491858,-0.47391579699206116,0.11484330726736493,0.7555142159441207,1.0,-0.12686148835463817,0.13542586975604817,0.1872028115875335,-0.49924396288235084,-0.5650787768826645,0.3013932572623139,0.21593720201232972,-0.3407639243102405,-0.17030595891660374,0.45883437642069413,-0.36745527207311385,-0.4536721924439305,-0.5412613701715159,0.1704179832065615,-0.3842241773356683,-0.39685214406115943,0.09456350520369396,-0.029333021655060118,0.725484688947907,-0.2275169439910303,-0.22444328857571347,-0.31502712964173196,0.07654584033296198,-0.4145974005625113,0.12236316743084738,0.30879971890943797,0.137239797985822
det,0.2729089174511826,-0.33666569679479436,0.29510787178701975,-0.35345216529644063,-0.07653791238930822,-0.48232870962963587,0.14307149712535772,-0.23671098313096445,-0.09335733148806354,-0.010413106119596213,-0.4626017437299037,-0.0412111702686316,0.20219426380729455,-0.34541117017391126,0.37655828546741743,0.024754977355480448,-0.2052169400368341,0.012230153325571338,-0.24979223700754163,0.06096335701937728,0.16066139881302458,-0.4669637303316377,0.007626042308887397,-0.12686148835463817,1.0,0.06517327933471061,0.14499006929823327,0.03800298579289568,-0.42606215761990396,0.306848918006767,0.10509665880346827,-0.26608097620237026,-0.2130829271759404,-0.03349659863295426,0.08095131308966341,0.2407979339521279,-0.35291880974208223,0.06007634979833446,-0.33432189059812895,-0.2818401526259683,0.2271518748828146,0.18478554935554953,-0.524321267958737,0.12296478551165017,0.10863139181877816,0.02010220477163956,0.3409528779335442,0.23774728950216398,-0.369597310231951,-0.4291492011952786,-0.39037261675441554
