,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,csubj,xcomp,obl,nmod,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
len,1.0,-0.9770104903343616,0.9997990058634203,0.6266129481313216,-0.02920465462080767,-0.9282856416221432,0.13607019410136645,0.888220612948998,-0.03620300741954727,-0.8925934322828276,-0.8411170419526456,-0.10223412651662718,-0.5236258999835642,0.9220425863718066,0.8643240347096234,0.611260461868602,-0.8202939764980999,-0.9106894308520216,0.8486566364870016,-0.995587333798629,-0.9515659353375848,-0.2795969082361384,0.9812059158363837,-0.34241214701725486,-0.6514466351414379,0.5694456586460553,0.6015331626545037,0.2548428096027461,0.4823953849498313,-0.9658552653245437,-0.9589791396867667,0.3275885460678324,-0.7243906933064316,0.548415699579209,0.5962897923055127,0.7713116663039561,0.3616136396704984,-0.8425828952549643,0.7999903019815118,0.4797784159322638,0.8374320583015596,0.8275465961615064,-0.9351400286822629,-0.7867676360568052,-0.9882265878018202,-0.9997782074803668,-0.6139462420960468,-0.9882265878018202,-0.9999955562582585
PUNCT,-0.9770104903343616,1.0,-0.9810883107479752,-0.4460609682836273,-0.1845670428893844,0.8276658245040291,0.07826637652158294,-0.9657445710016525,-0.17768075867023944,0.9681930722599469,0.937085321839965,-0.1121903745141162,0.6932159070966722,-0.9833691435276133,-0.9516750555943498,-0.7659337136447126,0.9233688665457568,0.8016855965187032,-0.7163801811721159,0.9526935002219451,0.8641453770221612,0.06848048386285507,-0.9175103252744251,0.1342364686740286,0.7982172034412421,-0.7316037536075972,-0.7580115637888268,-0.042831908443835255,-0.6580509774727322,0.8884166644667449,0.8764979435248793,-0.11863000247019098,0.5607654717977907,-0.7140796472577382,-0.4114380142652503,-0.6178924027091613,-0.5520644838655943,0.9380300213095163,-0.65368142081048,-0.6558003355522107,-0.9346977497240937,-0.6888367796116716,0.8381125865118083,0.9002723711585187,0.9981254521492215,0.9723039273618093,0.4315498799430188,0.9981254521492215,0.9776417112480675
AUX,0.9997990058634203,-0.9810883107479752,1.0,0.6108624853628236,-0.009158698618472487,-0.9206436159671894,0.11618067546405524,0.8972527743634156,-0.01616023586411918,-0.901453204511044,-0.85179135107365,-0.08226998788237416,-0.5406010572020064,0.9296178573393143,0.8742334792114771,0.6270046853556326,-0.8315957626416841,-0.9022244615845011,0.8378814518494274,-0.9935058714790517,-0.9452108278689658,-0.2602916634375338,0.9771400419007997,-0.3235066296087816,-0.6665264885304886,0.5858117645989998,0.6174280687387679,0.23540490599991498,0.4998601025018445,-0.9604668881341192,-0.9531030698952946,0.30858033912116306,-0.7104237711889154,0.56507025934963,0.5800755115003896,0.7583965287536005,0.38023286457684724,-0.8532110692121575,0.7878000667497903,0.497272451359652,0.84822115073715,0.8161250183699925,-0.9278492733649245,-0.7989845077883775,-0.991095349939671,-0.999155027782798,-0.5979974936290928,-0.991095349939671,-0.9998543317119911
X,0.6266129481313216,-0.4460609682836273,0.6108624853628236,1.0,-0.7972982123681764,-0.8714838772478716,0.8573455649304492,0.19853266390286642,-0.8015050065945486,-0.20793967630344737,-0.10555141522527377,-0.8393084379675504,0.3358386318560216,0.27609394132254644,0.14964371657446568,-0.23376151898683023,-0.06827481833269132,-0.8925848067127047,0.9440016082662749,-0.6969799473998112,-0.8358646387554547,-0.9234479900289768,0.7652187730212014,-0.9467798512027903,0.1830689252513294,-0.2838103296025936,-0.24563810452774645,0.9132868690232977,-0.3803822592451927,-0.8071281367046218,-0.8218307769527994,0.941598755944825,-0.991175069562351,-0.3080364426678091,0.9992655681748945,0.9793247948775522,-0.5,-0.10825185113440113,0.9688927299315774,-0.3831412838352039,0.09880929084364504,0.9560653111470797,-0.8620707912113896,-0.011957516324265085,-0.5,-0.6428868995028931,-0.9998696049221821,-0.5,-0.6242868349097651
ADV,-0.02920465462080767,-0.1845670428893844,-0.009158698618472487,-0.7972982123681764,1.0,0.39881958614432694,-0.9942505020400353,0.43328103802881307,0.9999754853092747,-0.4246022706572395,-0.5160579105503594,0.9973217652077981,-0.8362925969860278,0.3599954043665431,0.47747853633700604,0.7732402639220157,-0.5477417606427994,0.4395118769009395,-0.5535032540278507,0.12287530531845044,0.3351037590383068,0.9678734726244692,-0.2215370713481449,0.9491491169186513,-0.7393455658844229,0.8050478810200766,0.7809395148849118,-0.9740126261784892,0.861491764531429,0.28717919748015264,0.31136238592199056,-0.9539845827771996,0.7102511975863961,0.8198328760304026,-0.8198412779489156,-0.6587120407229562,0.9213695576836279,-0.5137296097272581,-0.6231204372893898,0.8630036812049778,0.5218514023262738,-0.5853257856048857,0.3814376434559195,-0.5940087278395682,-0.12407134531545165,0.050249484815852695,0.8069412336434267,-0.12407134531545165,0.026224611503028954
PART,-0.9282856416221432,0.8276658245040291,-0.9206436159671894,-0.8714838772478716,0.39881958614432694,1.0,-0.4947212812863195,-0.6536799205929781,0.4052308999765295,0.6609203682909913,0.5796709270237043,0.4648219630699895,0.1692621396697739,-0.7119731075770949,-0.6153140579107907,-0.2731170506309383,0.5487801790726562,0.998995487246429,-0.9844931435493464,0.9590853467210401,0.997653839641532,0.6165827071058212,-0.982596340098166,0.6672447505105072,0.3225944094491806,-0.2229220026210186,-0.26132869826877075,-0.5961567124193656,-0.1220616489779446,0.9929339540679004,0.9956224439605262,-0.6554441937414723,0.9288034002302089,-0.19812827029638705,-0.8520514061518896,-0.9526757347736143,0.011022161861936301,0.5818819211439025,-0.9657450854202757,-0.11909831407958517,-0.5741349133994585,-0.9769651840906223,0.9998218112264826,0.5008098753610818,0.8604617153859353,0.9359114018335399,0.8634506392332981,0.8604617153859353,0.9271729094414483
CCONJ,0.13607019410136645,0.07826637652158294,0.11618067546405524,0.8573455649304492,-0.9942505020400353,-0.4947212812863195,1.0,-0.3342838781339805,-0.9949759022728859,0.3252137237353936,0.42137181570712073,-0.9994193137301014,0.7727746266766659,-0.2580257045535765,-0.3806489058592525,-0.7008942381971733,0.45500504239989153,-0.5331673132996843,0.6395014183642482,-0.22843652682100457,-0.43406502319071505,-0.9892324203024733,0.3246817628104234,-0.9774033713235115,0.6629955221265129,-0.7368988692086934,-0.7095671700655153,0.9926652918468489,-0.802166886456875,-0.38809667976743667,-0.4113285651445174,0.9806079321386839,-0.7815457804563619,-0.7538054329938925,0.876440129645653,0.735490591125382,-0.8744518047627827,0.4189071563643406,0.7032871650913199,-0.803945722605661,-0.4275086258325648,0.6687800189292493,-0.47822793118064616,0.5044527527222173,0.017106239832333624,-0.15690442794075243,-0.8655460564652936,0.017106239832333624,-0.1331161318944844
NOUN,0.888220612948998,-0.9657445710016525,0.8972527743634156,0.19853266390286642,0.43328103802881307,-0.6536799205929781,-0.3342838781339805,1.0,0.42695975173214956,-0.9999538476966986,-0.9955747185809881,0.36620354029581953,-0.8564950039340535,0.9968123147397772,0.9987675612344181,0.9065304473192166,-0.9913620543139601,-0.6191116973199154,0.5107882897445101,-0.8411896915896638,-0.7039550818361,0.19275072370273905,0.7828765278083896,0.12750781307733422,-0.9271855961336379,0.8834476049654709,0.9012985691709067,-0.21789173096087697,0.8309016504002096,-0.7388657249819387,-0.7215509980793655,-0.14309585995539217,-0.32670128730607795,0.8712814591631207,0.16083089776776982,0.3926953537106374,0.7495202054198445,-0.9958262777746774,0.4349116295605496,0.8292369743011395,0.9949149426099579,0.4771285036499347,-0.667849104562466,-0.9823981587204533,-0.948052869322711,-0.878348152923799,-0.18267975117085017,-0.948052869322711,-0.8895862735028193
SCONJ,-0.03620300741954727,-0.17768075867023944,-0.01616023586411918,-0.8015050065945486,0.9999754853092747,0.4052308999765295,-0.9949759022728859,0.42695975173214956,1.0,-0.41825234082967905,-0.5100476230824937,0.9978094387081418,-0.8324329847290868,0.35345398301762215,0.4713145212020199,0.7687812127002089,-0.5418700810548714,0.4457906061299244,-0.5593213260335386,0.12982128776188637,0.34169274928863347,0.9696103265567481,-0.22835970845989156,0.9513302839745478,-0.7346127738647893,0.8008744573585194,0.7765468399599742,-0.9755746701281497,0.8579152008304741,0.2938792643641353,0.3180087450102488,-0.9560608020857646,0.7151628711618039,0.8158033809833688,-0.8238304926581096,-0.6639642050925206,0.918625357676517,-0.5077095872944163,-0.6285816505901767,0.8594451031137444,0.5158656010714336,-0.5909886904923448,0.38790095467573144,-0.5883613022116537,-0.11712035108196846,0.05724146269215017,0.8110570878801926,-0.11712035108196846,0.03322361588484526
VERB,-0.8925934322828276,0.9681930722599469,-0.901453204511044,-0.20793967630344737,-0.4246022706572395,0.6609203682909913,0.3252137237353936,-0.9999538476966986,-0.41825234082967905,1.0,0.99462592983161,-0.3572466028106958,0.8514965549707695,-0.997532811069824,-0.9982446282056924,-0.9024329293125979,0.9900562528584441,0.6266278573162473,-0.519024275527668,0.8463459852213728,0.7107462082838069,-0.1833145706674217,-0.7888179115796904,-0.11797293042160904,0.9235438437467578,-0.8789054686912808,-0.897095053758684,0.2085050949017948,-0.8255175496085103,0.7453056088952342,0.728169501021518,0.13358070950040726,0.3357664454563181,-0.8665260836753119,-0.17030582325147287,-0.4015128705153544,-0.7431256808212628,0.9949034589929344,-0.4435427790432244,-0.823829144544794,-0.9939013783426607,-0.4855498040559257,0.6749690511172789,0.9805581629698077,0.9510653571247101,0.8829001670722894,0.19211706877066248,0.9510653571247101,0.893933570233182
ADP,-0.8411170419526456,0.937085321839965,-0.85179135107365,-0.10555141522527377,-0.5160579105503594,0.5796709270237043,0.42137181570712073,-0.9955747185809881,-0.5100476230824937,0.99462592983161,1.0,-0.45202840323973614,0.9012095868640301,-0.9849037379601756,-0.9990118381273356,-0.9421887217280792,0.9992999376162252,0.5425744509475907,-0.4277384542300631,0.7866520587535798,0.634095868740072,-0.28410882998904385,-0.7209440483058218,-0.22014979693737122,0.9582851488793208,-0.9235674043062335,-0.9380191532023586,0.30864289006676626,-0.8795132312939465,0.6722718807244142,0.6532944616766223,0.23546881829448146,0.23643878526488893,-0.9135463517192832,-0.06736922969569187,-0.3045332785191669,-0.8084119456070062,0.9999963116728202,-0.34836659741469017,-0.8780887740976921,-0.9999770320725568,-0.3924301943470214,0.5949496730163972,0.9956048853094006,0.91396336083228,0.82953996403963,0.08947938752996834,0.91396336083228,0.8427256874969951
PROPN,-0.10223412651662718,-0.1121903745141162,-0.08226998788237416,-0.8393084379675504,0.9973217652077981,0.4648219630699895,-0.9994193137301014,0.36620354029581953,0.9978094387081418,-0.3572466028106958,-0.45202840323973614,1.0,-0.7939519716099094,0.2907960303221368,0.4119367363001569,0.7247910151484892,-0.48508331679683064,0.504030798221271,-0.612934345111727,0.19513086450072623,0.40311635806788876,0.9836711569795463,-0.2922652703589442,0.9696331587896241,-0.6881190987266168,0.7595050672328297,0.733164940545053,-0.9879694898514956,0.8220466423426916,0.3564681117414296,0.3800317279161736,-0.9733606968811594,0.7598349739851166,0.7757576345234122,-0.8595242072454103,-0.7119771976104617,0.8904737273597058,-0.44960405688862687,-0.6786553913470017,0.8237427627979304,0.45806362913819,-0.6430590229875408,0.4480252530694942,-0.5335806275319968,-0.05116528939215523,0.12316139428190723,0.8479782026218036,-0.05116528939215523,0.09926810758117482
PRON,-0.5236258999835642,0.6932159070966722,-0.5406010572020064,0.3358386318560216,-0.8362925969860278,0.1692621396697739,0.7727746266766659,-0.8564950039340535,-0.8324329847290868,0.8514965549707695,0.9012095868640301,-0.7939519716099094,1.0,-0.812584729409822,-0.8810573674815416,-0.9943288285959516,0.9167922948173982,0.12492779043834722,0.00625447736201147,0.4413688696262773,0.23633754017917616,-0.6715662754907672,-0.3493898189576411,-0.6211520353136838,0.9874827897654797,-0.9985026917719744,-0.995555398869676,0.690376802022938,-0.9988618954857049,0.2850221580095441,0.26063886537603886,0.6334043628583629,-0.20801463704232181,-0.9995688204210715,0.37168513174035195,0.13835023365927174,-0.9836455629096846,0.9000291944680279,0.09228435811309141,-0.9987150670222077,-0.9041261710472162,0.04495642223045658,0.187836725914817,0.9378363993676512,0.647806931053663,0.5055674846204165,-0.35100540155458015,0.647806931053663,0.5261633885989514
NUM,0.9220425863718066,-0.9833691435276133,0.9296178573393143,0.27609394132254644,0.3599954043665431,-0.7119731075770949,-0.2580257045535765,0.9968123147397772,0.35345398301762215,-0.997532811069824,-0.9849037379601756,0.2907960303221368,-0.812584729409822,1.0,0.9916240327709622,0.8699613950611177,-0.9777381701634643,-0.679791408206742,0.5777493885188836,-0.8816497149120436,-0.7583760063334517,0.11385013041379595,0.8300196595707949,0.04797031464982245,-0.8943434031430116,0.8432510719649603,0.8638639618941917,-0.1393318322242611,0.7838606068803479,-0.7902719444080607,-0.7744890698729063,-0.06367850685362174,-0.4010642871048482,0.8293482565393558,0.23906187323215866,0.4648168059721424,0.6943165927373998,-0.9853702524052618,0.5053670512595066,0.7820035483280462,0.9837079011181743,0.5457228950851585,-0.7251018852370862,-0.9643633378516391,-0.9704105340599463,-0.9136858888908214,-0.26053714842089215,-0.9704105340599463,-0.9231924713191382
ADJ,0.8643240347096234,-0.9516750555943498,0.8742334792114771,0.14964371657446568,0.47747853633700604,-0.6153140579107907,-0.3806489058592525,0.9987675612344181,0.4713145212020199,-0.9982446282056924,-0.9990118381273356,0.4119367363001569,-0.8810573674815416,0.9916240327709622,1.0,0.9263649768658575,-0.9966497094000392,-0.5793723410325229,0.4674896188579192,-0.8133148356120059,-0.6678364795140679,0.2412146882161078,0.7510316412351716,0.17657778141860828,-0.9446352447237734,0.9056129986884135,0.9216883801494147,-0.2660629101804024,0.8574939481937232,-0.7045103042761911,-0.6862982932354748,-0.19204096322139055,-0.27938985169300345,0.8945663483551051,0.11164656337178525,0.3465661731327024,0.781452086526771,-0.9991288656118263,0.38968313428740525,0.8559543052107709,0.998687665035285,0.4329220003122213,-0.6300849137879626,-0.9904586636262359,-0.9310958031012367,-0.8535403694625243,-0.13365756365840561,-0.9310958031012367,-0.8658195371659526
advmod:emph,0.611260461868602,-0.7659337136447126,0.6270046853556326,-0.23376151898683023,0.7732402639220157,-0.2731170506309383,-0.7008942381971733,0.9065304473192166,0.7687812127002089,-0.9024329293125979,-0.9421887217280792,0.7247910151484892,-0.9943288285959516,0.8699613950611177,0.9263649768658575,1.0,-0.9540651413533482,-0.22973547843541953,0.10012824568754644,-0.5342957872272366,-0.3383337941029353,0.5889587557285592,0.4470552969373039,0.5342844578795546,-0.998656744390419,0.9986575969564159,0.9999251739941166,-0.6095231342071856,0.9881247347391121,-0.38534380982902094,-0.3618342515229913,-0.5475168728114103,0.10281193322476738,0.9970228070886037,-0.27084689671118745,-0.032239015348202775,0.9589120321791315,-0.9412751629679009,0.014134510087383161,0.9876616581846392,0.9444381248708158,0.061540341708924653,-0.2912278148785739,-0.9694292438748575,-0.7251505131923013,-0.5944571535521654,0.2494320996324591,-0.7251505131923013,-0.6136171432925756
obl:arg,-0.8202939764980999,0.9233688665457568,-0.8315957626416841,-0.06827481833269132,-0.5477417606427994,0.5487801790726562,0.45500504239989153,-0.9913620543139601,-0.5418700810548714,0.9900562528584441,0.9992999376162252,-0.48508331679683064,0.9167922948173982,-0.9777381701634643,-0.9966497094000392,-0.9540651413533482,1.0,0.5107685051887343,-0.3936224871541634,0.7630035026502869,0.6047232053082774,-0.31977996828163285,-0.6945132917015427,-0.25648951453002194,0.9683070702355612,-0.9372658430273382,-0.9503287534206007,0.34401199851422065,-0.8967007847675138,0.6441052106289312,0.6245125762981384,0.2716637216555895,0.1999223282474129,-0.9281234430723879,-0.029995370421014474,-0.2686853863490479,-0.8298671694593861,0.9991946418212795,-0.31305455665875576,-0.8953754678219534,-0.9995305457749037,-0.357744875889999,0.5644630392401302,0.9984116225287433,0.8981419877920777,0.8080667740147575,0.052155125101466096,0.8981419877920777,0.8219953965759047
flat,-0.9106894308520216,0.8016855965187032,-0.9022244615845011,-0.8925848067127047,0.4395118769009395,0.998995487246429,-0.5331673132996843,-0.6191116973199154,0.4457906061299244,0.6266278573162473,0.5425744509475907,0.504030798221271,0.12492779043834722,-0.679791408206742,-0.5793723410325229,-0.22973547843541953,0.5107685051887343,1.0,-0.99136507228926,0.9454352017152803,0.9935839150368093,0.6512425190552035,-0.9732855202437195,0.6999513772749034,0.2798551744113477,-0.17901478662072426,-0.21781247806519774,-0.6315351045472308,-0.07746321237270913,0.9866189068015312,0.9904340198422851,-0.6886289350194447,0.9444761074597505,-0.1540066779424306,-0.8746521372886514,-0.9653407524141097,0.05581926456287193,0.5448539083584133,-0.9764030800258956,-0.07448672469818789,-0.5368687859484725,-0.9855463997114805,0.9979715766300922,0.4615204059584442,0.8367655421498328,0.9191872782675238,0.8851874022950267,0.8367655421498328,0.9094538811936994
nsubj,0.8486566364870016,-0.7163801811721159,0.8378814518494274,0.9440016082662749,-0.5535032540278507,-0.9844931435493464,0.6395014183642482,0.5107882897445101,-0.5593213260335386,-0.519024275527668,-0.4277384542300631,-0.612934345111727,0.00625447736201147,0.5777493885188836,0.4674896188579192,0.10012824568754644,-0.3936224871541634,-0.99136507228926,1.0,-0.894547677972624,-0.9701738448079262,-0.7451302938560336,0.9347738792611957,-0.7875597376156549,-0.15154751503667852,0.04845641827356455,0.08794922491205238,0.7277537741941087,-0.05394248208725452,-0.9567195152528823,-0.9637873253478018,0.7777674603473996,-0.9794076044282611,0.023110431808409392,0.9306653926294839,0.9912293036698221,-0.18626364747860824,-0.43019187337212833,0.9962904081321439,-0.0569230077308265,0.42160237569610265,0.9992505882038767,-0.9810062351183922,-0.34120517458804783,-0.7577379607876666,-0.8596081283843189,-0.9385504744981582,-0.7577379607876666,-0.847075984935384
root,-0.995587333798629,0.9526935002219451,-0.9935058714790517,-0.6969799473998112,0.12287530531845044,0.9590853467210401,-0.22843652682100457,-0.8411896915896638,0.12982128776188637,0.8463459852213728,0.7866520587535798,0.19513086450072623,0.4413688696262773,-0.8816497149120436,-0.8133148356120059,-0.5342957872272366,0.7630035026502869,0.9454352017152803,-0.894547677972624,1.0,0.9762174683401468,0.36846013049749293,-0.9949837986226713,0.42906812985811527,0.577376473480139,-0.489794057181292,-0.5239152783388326,-0.34445947350364664,-0.398067646093631,0.985905428635651,0.981348805330328,-0.41480453425299024,0.7858862144782379,-0.4675265452849032,-0.668990068975426,-0.8276330216402329,-0.27252871739716383,0.7883260047052751,-0.8527651540391573,-0.39532746176526296,-0.7824495482578017,-0.8765761533350482,0.9642588851520583,0.7253734986236321,0.969508664796975,0.9973428081432401,0.685309146788879,0.969508664796975,0.9953031566167793
advcl,-0.9515659353375848,0.8641453770221612,-0.9452108278689658,-0.8358646387554547,0.3351037590383068,0.997653839641532,-0.43406502319071505,-0.7039550818361,0.34169274928863347,0.7107462082838069,0.634095868740072,0.40311635806788876,0.23633754017917616,-0.7583760063334517,-0.6678364795140679,-0.3383337941029353,0.6047232053082774,0.9935839150368093,-0.9701738448079262,0.9762174683401468,1.0,0.5612379654550297,-0.9930077695366143,0.6146873983501063,0.3866378029683711,-0.28913660174864997,-0.3267969000933951,-0.5397934217404585,-0.1897236881872183,0.9987284415608605,0.9996852873707788,-0.60220219280855,0.9012547397539538,-0.26476660508780875,-0.8142162434677215,-0.9296294600717034,-0.05745986530630793,0.6361936868765278,-0.9457143418618419,-0.18679194773899555,-0.6288405260632678,-0.9600637186789035,0.9987684029654711,0.558891231246058,0.8933245040617626,0.9578297608388856,0.8268911746851787,0.8933245040617626,0.9506451571785575
mark,-0.2795969082361384,0.06848048386285507,-0.2602916634375338,-0.9234479900289768,0.9678734726244692,0.6165827071058212,-0.9892324203024733,0.19275072370273905,0.9696103265567481,-0.1833145706674217,-0.28410882998904385,0.9836711569795463,-0.6715662754907672,0.11385013041379595,0.2412146882161078,0.5889587557285592,-0.31977996828163285,0.6512425190552035,-0.7451302938560336,0.36846013049749293,0.5612379654550297,1.0,-0.45960986463094444,0.9978156092664029,-0.5462933440809642,0.630029143184838,0.5988009494981155,-0.999670053073233,0.7061420926931815,0.5187995313101317,0.5402984859422821,-0.9987314023373135,0.8644324729901931,0.6495205148129125,-0.9374735778352286,-0.8267304498469246,0.7940383902542703,-0.2815037056173905,-0.7997577157966312,0.708252615347222,0.2906005757174274,-0.7703865745672983,0.6016110656904967,-0.3726540328760894,0.1294095997747066,0.29975524896491335,0.9295241270032762,0.1294095997747066,0.27673337800333797
det,0.9812059158363837,-0.9175103252744251,0.9771400419007997,0.7652187730212014,-0.2215370713481449,-0.982596340098166,0.3246817628104234,0.7828765278083896,-0.22835970845989156,-0.7888179115796904,-0.7209440483058218,-0.2922652703589442,-0.3493898189576411,0.8300196595707949,0.7510316412351716,0.4470552969373039,-0.6945132917015427,-0.9732855202437195,0.9347738792611957,-0.9949837986226713,-0.9930077695366143,-0.45960986463094444,1.0,-0.5172757453592823,-0.49280287860212146,0.40012177839366,0.4360793452009777,0.43664569494492494,0.3043020476913045,-0.9976963415343902,-0.9956566792860031,0.5037477805700337,-0.8438035467111659,0.37675143839494885,0.7399883175863287,0.8796287249315489,0.17491206784066018,-0.7228235570184423,0.9007358717200201,0.30145714688309055,0.7162306858151015,0.9203228084470987,-0.9859277477817525,-0.65287441397466,-0.9401308408618617,-0.985052161217418,-0.7547230851201504,-0.9401308408618617,-0.9806262954310345
csubj,-0.34241214701725486,0.1342364686740286,-0.3235066296087816,-0.9467798512027903,0.9491491169186513,0.6672447505105072,-0.9774033713235115,0.12750781307733422,0.9513302839745478,-0.11797293042160904,-0.22014979693737122,0.9696331587896241,-0.6211520353136838,0.04797031464982245,0.17657778141860828,0.5342844578795546,-0.25648951453002194,0.6999513772749034,-0.7875597376156549,0.42906812985811527,0.6146873983501063,0.9978156092664029,-0.5172757453592823,1.0,-0.4897680241795878,0.5773520934730025,0.5445850967761772,-0.9957895306262631,0.6578240254574267,0.5741412538091081,0.5947065478904624,-0.9998762406456772,0.8957561382852592,0.5978728824517117,-0.9584186055396741,-0.8620901537896765,0.7521477685714483,-0.21749962182591626,-0.8376684560191664,0.660069396445198,0.22675602097783765,-0.8108225072838928,0.6530654458957781,-0.3105376833204389,0.194632082631342,0.36212339560947476,0.9518542955594433,0.194632082631342,0.33960965354729467
