,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,conj:expl,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
acl,-0.7984701595770256,0.8487937500634407,0.6527803429554333,0.42626337900504424,-0.042079869506909486,0.3409832599852946,0.4926674471100959,-0.2719261783218312,0.003898712054422444,0.5511451802989946,-0.7086079845676532,-0.19094763335201015,-0.018977443604106744,-0.4061322008857026,-0.67843845742697,-0.5071808812212665,-0.7216393833302498,-0.5213661524530648,-0.3653575897288329,-0.997276914909208,-0.6625767445064258,0.7473882398568976,0.47579179389314735,-0.4182436802920005,0.43321682722318894,0.18142685259052152,-0.27706404780948823,-0.025625941716754218,-0.5644020289449463,0.03081341729390021,0.28491314889312036,0.3666306383370512,-0.488652925251093,-0.5419898254960469,0.7344807530206979,1.0,0.7839595389945513,-0.7078045427020931,-0.5541329829311005,-0.010081124701787925,-0.5213661524530648,-0.7125306634096348,-0.5031581675270902,0.053649758074831834,-0.28556511107265387,0.9248218715114678,0.797046874154392,-0.4668045386984858,-0.5213661524530648,-0.5960328135939817,0.5282066056893088,-0.428213685720851,0.6820308332896357
expl:pass,-0.7344353229063614,0.680344407996963,0.49586758263529435,-0.14954092727602117,-0.3181840331667573,0.7236429344178698,0.7063251984921631,-0.3717995661275529,-0.056825963231247924,-0.015425695309067206,-0.2428151029113876,-0.42476078894316666,0.2408135129102212,-0.7838608224207975,-0.24495495126020062,-0.6364638214051017,-0.8889787649701467,-0.8104424304230701,0.1573129532099061,-0.8045319331323451,-0.9007356718089237,0.6540574254817599,0.026746816900918808,-0.2805245369121052,0.7292787511145855,0.5764638185100288,0.021267807696292572,-0.5628912765043356,0.057013813294356355,-0.02217696660710781,0.4609392314578272,0.6421670482443581,-0.1244211161649696,-0.44436961576790773,0.4340676880854587,0.7839595389945513,1.0,-0.5003633231499784,-0.8568420157562119,-0.5389820053568528,-0.8104424304230701,-0.2734086545606294,-0.006622143146372607,0.11390275841596106,0.2353667069876577,0.6247421461352314,0.5247680425274004,-0.35560135554442796,-0.8104424304230701,0.02422630997139448,0.3508795310477948,-0.1337894249077765,0.6851936358115117
amod,0.22508350329468968,-0.32646169905083045,-0.3933912099269571,-0.08776534058076067,-0.4252816350120873,0.07065679568835684,-0.34603586564660055,-0.463839848899901,0.1839528351981157,-0.18950239806610766,0.7072631700367511,-0.5116561643089241,0.6862875882549833,0.10142909967549088,0.6630856044709618,-0.06923969562306817,0.48776600995194297,0.13551027175894656,-0.06987280069656462,0.6797453556654415,0.16065753572239386,-0.28655310355981656,0.047930748215019414,0.7228750516960603,-0.6023064537853604,0.25408960882664516,-0.0514859052550143,-0.34716479087668906,0.3416737975973878,-0.723458477430455,-0.7115187970729082,-0.3005146120274074,-0.13303396516296565,-0.15892613325116098,-0.19412800983521686,-0.7078045427020931,-0.5003633231499784,1.0,-0.0015633684375168113,-0.12528308769454866,0.13551027175894656,0.6951618890888757,0.3864078423094815,-0.4521511999928687,0.5253833548565344,-0.43358782065495993,-0.21281661695843943,0.6801097593993887,0.13551027175894656,0.461038938780463,-0.6765265772528845,-0.1819573344862511,-0.1557550298536553
nummod,0.7638247396484686,-0.6526449897314276,-0.4325951580346914,0.11379691799805623,0.6531723870644639,-0.8323483507547502,-0.6321758513935263,0.7444135538100087,-0.12026860384908984,0.015623827976814539,-0.03650133971427754,0.8140255824566671,-0.6988429402760389,0.8432909888352924,-0.06377638104189455,0.8391695552066432,0.714420349747074,0.8228317949197275,-0.029109346102650573,0.5960352427203451,0.9458325667688202,-0.6169419794959773,-0.16390844752488024,-0.1420133539568327,-0.40675382565406437,-0.822411291112207,0.0415444347830849,0.8189477779350891,-0.14858413796343525,0.5116360464064257,-0.026690241551174793,-0.5685703755601322,0.32619716278884214,0.7065551813156347,-0.4650452146069715,-0.5541329829311005,-0.8568420157562119,-0.0015633684375168113,1.0,0.5993070180012355,0.8228317949197275,0.005855740469889699,-0.16138251004313295,0.13805825553567702,-0.5466245479945965,-0.5666065847477145,-0.5666542807244281,-0.028502069223176312,0.8228317949197275,-0.19454350870414658,0.01534678586011481,0.3874467832225852,-0.7221745938370037
conj,0.37047191541518154,-0.24389160720279784,0.39067320855315374,0.5162584312602267,0.10373338168733576,-0.9002529957843343,-0.084007551997292,0.4011939804797367,0.5482923417249738,0.4848363043198833,-0.6660819705822195,0.5145863701903062,-0.4622504106909881,0.4072142975329484,-0.13219598655132223,0.11062128409721377,0.6827093412676162,0.8329554550451752,-0.45486695566228746,0.015863872101622375,0.6784058404865964,-0.4173595323977743,0.27741251909988285,0.23672368215590717,-0.7098938059383393,-0.37292834072705633,0.10780465733397715,0.6510590299851281,-0.6558192868156496,0.09330817566771225,-0.4784297765379281,-0.11244055662955962,-0.18087988671410968,-0.07601856236486276,-0.06011950593094245,-0.010081124701787925,-0.5389820053568528,-0.12528308769454866,0.5993070180012355,1.0,0.8329554550451752,-0.6512891959983635,-0.22170965333538545,0.35161755669122985,-0.41195864648205976,0.1411121085488988,-0.044899501996891106,0.3237994406943369,0.8329554550451752,-0.6028536686790164,-0.25795755817111427,-0.42724355004877257,-0.5232703336482977
appos,0.8159652247836934,-0.7335097767455626,0.022823001994493733,0.07072434787401655,0.14046754318132998,-0.9743691627960314,-0.2288353705087231,0.637845314506366,0.46407803595027325,-0.00843286869590612,-0.23134109646606826,0.6657349144561424,-0.5203745273321948,0.4954138329735823,0.26820110724822316,0.3937229450851721,0.930658081090851,1.0,-0.027258670924589622,0.5245508913166462,0.9474960667132858,-0.8245167692156986,-0.18313562410821382,0.3539345480540349,-0.7090477886155286,-0.4059191439963079,0.38583368309923366,0.5560107972211018,-0.16872248455135552,0.23246935181961303,-0.40591914399630796,-0.1697603501785758,0.2777428926944781,0.3308891996639313,-0.5610177396957029,-0.5213661524530648,-0.8104424304230701,0.13551027175894656,0.8228317949197275,0.8329554550451752,1.0,-0.2203751853664577,0.1625458598507825,0.4393553672428966,-0.1820329966215094,-0.4237467041021572,-0.5708652883495728,0.4700730435591152,1.0,-0.12770461952912562,-0.46661749630422056,-0.009298507110514522,-0.8875383603844177
case,0.22312949074985833,-0.33676603768880253,-0.8190408892231852,-0.4679232273183094,0.01255165631298755,0.3973409197387377,-0.46591768845014264,-0.21828410538805043,-0.45071918018356033,-0.5524442585207057,0.9977439730841743,-0.3131979625906774,0.4317622923139127,0.1474443700302115,0.48043727949239945,0.31955697518652704,0.06127708029692414,-0.2203751853664577,0.367074684171803,0.7134700782638117,0.0014054212115274006,-0.13688937585499483,-0.3254758204397567,0.1328435169591488,0.07090959452602091,0.03932132838326634,-0.09247211992039682,-0.3476962414603999,0.7212245284561435,-0.22051269469200405,0.0069821036393002195,-0.37709590099469725,0.27685841124504845,0.3688723979907607,-0.325295388198083,-0.7125306634096348,-0.2734086545606294,0.6951618890888757,0.005855740469889699,-0.6512891959983635,-0.2203751853664577,1.0,0.3488849119498507,-0.4960356228162482,0.3870869396057661,-0.6987604972696477,-0.4046723651760474,0.09223055354605116,-0.2203751853664577,0.7175575029427187,-0.15837635990047225,0.4994420840057377,-0.02168457494173295
xcomp:pred,0.5130073281689356,-0.6390807388543965,0.09927684927864709,-0.8471929389422579,-0.6391570794170868,-0.003593674937899587,0.4926511202907962,0.13249330673968582,0.49762044479053047,-0.8521621364626843,0.40255468313939996,-0.07711983210692629,0.1931445447876964,-0.5521764221130008,0.9411377210315185,-0.2797519054228929,0.30794232361647317,0.1625458598507825,0.7750405095088653,0.44726404958055926,0.09840965527972263,-0.6558429630213435,-0.7778458574954931,0.6413391344131308,-0.05255158263178702,0.6382025846501634,0.8607756666964258,-0.6713753582168718,0.8067781750964182,-0.08710038537402232,-0.12370686867318505,0.6077983841400526,0.6608236999534963,0.08048433348121901,-0.7716593045726636,-0.5031581675270902,-0.006622143146372607,0.3864078423094815,-0.16138251004313295,-0.22170965333538545,0.1625458598507825,0.3488849119498507,1.0,0.5348578040333283,0.8821252004739499,-0.5317654253711316,-0.6741410724783082,0.6638546842432038,0.1625458598507825,0.8716195215046955,-0.7506936737573136,0.19577765298634206,-0.5257179282672737
aux:pass,0.48647057277617684,-0.4680344429119474,0.5603075057015219,-0.4849276693187106,-0.21664265824685713,-0.47786109461453463,0.6715729311141982,0.6661633876614398,0.5711992995364816,-0.42850678562438366,-0.46261819906772156,0.559954437821656,-0.5583904945327446,-0.3924286021426026,0.3135398208938518,-0.14534383113928992,0.23891812416569014,0.4393553672428966,0.5659071014159105,-0.08119860352285946,0.29231628610979943,-0.5920406393448792,-0.6354122345375588,0.15633046912968135,0.07695856033459665,0.2200911200583357,0.8884771229317062,-0.054355644698663004,0.19189965460181407,0.5145967676765334,0.2039135608095139,0.7322568323809769,0.6370685896769224,0.1703797219306515,-0.6048399634851821,0.053649758074831834,0.11390275841596106,-0.4521511999928687,0.13805825553567702,0.35161755669122985,0.4393553672428966,-0.4960356228162482,0.5348578040333283,1.0,0.22841583660673326,-0.11125412741590421,-0.49466037165401966,0.2507371184835906,0.4393553672428966,0.18553129813510852,-0.30441788487884014,0.13065707564073697,-0.619423045295375
advmod:neg,0.09422691453888922,-0.2552038746184491,0.19601734787841993,-0.6569514751132227,-0.8666504706436359,0.34947913129477226,0.5572014195491989,-0.3440189444592942,0.4938275633324353,-0.6424846387501233,0.4477328343626746,-0.5332582045365964,0.6107624510718189,-0.7412817493867463,0.8694285727273188,-0.6030173312390674,0.05366552879779553,-0.1820329966215094,0.5292087894700598,0.21896369830295107,-0.28816333462497223,-0.28392505107139004,-0.4574551616553992,0.725836948345624,-0.04266105123748517,0.885609387608128,0.5957753106466922,-0.9152776974879873,0.6999761111905879,-0.4780938628700549,-0.28475335795897666,0.6206818693427547,0.28163432414288286,-0.31473602571609566,-0.3939604458688414,-0.28556511107265387,0.2353667069876577,0.5253833548565344,-0.5466245479945965,-0.41195864648205976,-0.1820329966215094,0.3870869396057661,0.8821252004739499,0.22841583660673326,1.0,-0.2222891629574314,-0.2801455574143741,0.6836300392509983,-0.1820329966215094,0.8014361867461816,-0.7355037274908912,-0.10949711847058635,-0.11414084143418513
cop,-0.839100572593043,0.8836314234910562,0.7000014524942545,0.6380985120135511,-0.21454512770099274,0.2787747702695114,0.4061368088885371,-0.49757160896550795,0.18677460142730745,0.7379970060025264,-0.693324095148639,-0.3865072621764375,0.21526502941819417,-0.3503095011155943,-0.5925510524510186,-0.6366434319862039,-0.5370952117007793,-0.4237467041021572,-0.6243657015250432,-0.9316395826024029,-0.6176214906450815,0.7410941496547109,0.71582064297216,-0.14536964841863664,0.09953312619329979,0.24867640157515825,-0.3921313184423569,-0.040430757985344144,-0.7116505017974056,-0.2999816729865623,-0.09059625800519282,0.2591770126237905,-0.7492248294375047,-0.7805766469747957,0.850156787875822,0.9248218715114678,0.6247421461352314,-0.43358782065495993,-0.5666065847477145,0.1411121085488988,-0.4237467041021572,-0.6987604972696477,-0.5317654253711316,-0.11125412741590421,-0.2222891629574314,1.0,0.9180790700514362,-0.2109417101297414,-0.4237467041021572,-0.6838036396557877,0.3075789070747243,-0.7267935814977926,0.6964504420755968
obj,-0.9383564104208268,0.9676947978650953,0.38321099938965386,0.7326013600704903,-0.09710167644178991,0.458278711045438,0.09733038933189866,-0.7006849136255129,-0.08314717755249633,0.800104670157513,-0.41287981062484425,-0.5647271198579499,0.41026458535543453,-0.16468343183242704,-0.647375522921057,-0.49934354657083474,-0.5919682140210522,-0.5708652883495728,-0.7517515670307103,-0.7917973831974718,-0.6772967513516593,0.8972144048247164,0.8647633769921665,-0.20841151302416278,0.08904830383353168,0.13687618583817965,-0.6947006701397034,-0.027971124467646716,-0.6810993180025328,-0.45459475678517863,-0.1319613637389758,-0.05453069170535081,-0.8960269104547404,-0.7419293859590568,0.9844820779014842,0.797046874154392,0.5247680425274004,-0.21281661695843943,-0.5666542807244281,-0.044899501996891106,-0.5708652883495728,-0.4046723651760474,-0.6741410724783082,-0.49466037165401966,-0.2801455574143741,0.9180790700514362,1.0,-0.30475272800401587,-0.5708652883495728,-0.6580832396447627,0.407990728748152,-0.6680423277735,0.870147069449084
ccomp,0.390128526068617,-0.46471468046901154,0.2939123491434473,-0.17356562549653615,-0.7655546190695373,-0.3136572927804615,0.2592290293708822,-0.17501757752958735,0.8338551145562215,-0.2188241116150586,0.13389749664111375,-0.25936504794314297,0.41569430489925485,-0.26902830478473455,0.8156828164775768,-0.4349406952831335,0.6771257488865103,0.4700730435591152,0.058630437320566484,0.40840498283898996,0.28561770064161973,-0.5951694132174183,-0.13050916509680505,0.9903668834360723,-0.7401100212830434,0.5332147555029926,0.5097290225961547,-0.3942373925299984,0.20267127837428825,-0.5816657742203016,-0.8144640607854268,0.30225926076651266,0.027766256509603432,-0.3751171242242225,-0.3986988509249407,-0.4668045386984858,-0.35560135554442796,0.6801097593993887,-0.028502069223176312,0.3237994406943369,0.4700730435591152,0.09223055354605116,0.6638546842432038,0.2507371184835906,0.6836300392509983,-0.2109417101297414,-0.30475272800401587,1.0,0.4700730435591152,0.36268896940959716,-0.9914648023006645,-0.4637586902001459,-0.4887034486451124
fixed,0.8159652247836934,-0.7335097767455626,0.022823001994493733,0.07072434787401655,0.14046754318132998,-0.9743691627960314,-0.2288353705087231,0.637845314506366,0.46407803595027325,-0.00843286869590612,-0.23134109646606826,0.6657349144561424,-0.5203745273321948,0.4954138329735823,0.26820110724822316,0.3937229450851721,0.930658081090851,1.0,-0.027258670924589622,0.5245508913166462,0.9474960667132858,-0.8245167692156986,-0.18313562410821382,0.3539345480540349,-0.7090477886155286,-0.4059191439963079,0.38583368309923366,0.5560107972211018,-0.16872248455135552,0.23246935181961303,-0.40591914399630796,-0.1697603501785758,0.2777428926944781,0.3308891996639313,-0.5610177396957029,-0.5213661524530648,-0.8104424304230701,0.13551027175894656,0.8228317949197275,0.8329554550451752,1.0,-0.2203751853664577,0.1625458598507825,0.4393553672428966,-0.1820329966215094,-0.4237467041021572,-0.5708652883495728,0.4700730435591152,1.0,-0.12770461952912562,-0.46661749630422056,-0.009298507110514522,-0.8875383603844177
acl:relcl,0.40110764272603927,-0.549114287065062,-0.3185404996318154,-0.9164321465984094,-0.3968444442556765,0.3040602994886113,0.20577822991287192,0.02527268962140925,0.030460715544603313,-0.9391808792482066,0.7556985395489896,-0.1838189037725009,0.28912281587942257,-0.4066885195168942,0.8291722784991805,-0.044811889105161755,0.07422481848587469,-0.12770461952912562,0.8344491538843778,0.5598846945042918,-0.04667449222009953,-0.44462004426082236,-0.7877738270398065,0.3697432108024534,0.20840573548117813,0.4914427118940951,0.5860905204508097,-0.6915519859223291,0.9842334045536459,-0.04720350054785759,0.11426676111423635,0.3311618604913912,0.6804011476885483,0.2890943524758774,-0.6914313964069684,-0.5960328135939817,0.02422630997139448,0.461038938780463,-0.19454350870414658,-0.6028536686790164,-0.12770461952912562,0.7175575029427187,0.8716195215046955,0.18553129813510852,0.8014361867461816,-0.6838036396557877,-0.6580832396447627,0.36268896940959716,-0.12770461952912562,1.0,-0.4700699580314637,0.4915709784814682,-0.3012932384790523
advmod,-0.4603304037948596,0.5450075063270173,-0.24381233764578647,0.2974262511368796,0.7560870145097259,0.2994877259163969,-0.27763437899776283,0.10972352897299775,-0.8037786224625034,0.34333527017700893,-0.2023593867771422,0.21789951318739104,-0.38126879013273,0.29461188367695984,-0.880919905566714,0.3928053726548946,-0.6745994285584312,-0.46661749630422056,-0.18535050241326825,-0.4690669330008007,-0.3022434835698351,0.6575738998821499,0.25535191159092424,-0.9759441442068104,0.6743546426109719,-0.5460184918309148,-0.5906990686277497,0.4351014002779677,-0.3200894821890949,0.5127777479189918,0.7390784463540728,-0.33854899028006613,-0.15046236465744425,0.28461708967115656,0.501626654505985,0.5282066056893088,0.3508795310477948,-0.6765265772528845,0.01534678586011481,-0.25795755817111427,-0.46661749630422056,-0.15837635990047225,-0.7506936737573136,-0.30441788487884014,-0.7355037274908912,0.3075789070747243,0.407990728748152,-0.9914648023006645,-0.46661749630422056,-0.4700699580314637,1.0,0.3527902947014464,0.5438844750788353
orphan,0.48175771172822557,-0.4909307173628881,-0.6748719408517148,-0.6389367607315971,0.5778747561821576,0.029436375129193334,-0.2899650319527786,0.6095683881784626,-0.6355896210193225,-0.6684756286655497,0.48075582185011256,0.5219842967106318,-0.494259012562119,0.2614727646296758,0.06947678439570912,0.7243024965588716,-0.07384952143131743,-0.009298507110514522,0.7104407352651134,0.4620733540327218,0.254747482143197,-0.29218414819031147,-0.7207873347263288,-0.5181403905872657,0.5562376290642644,-0.40174526907292607,0.21076620829694204,0.13490172302814896,0.6280658893679029,0.7310172571943436,0.7431624531860566,-0.1771392871052916,0.7935328978850286,0.925878201261634,-0.5808585575468901,-0.428213685720851,-0.1337894249077765,-0.1819573344862511,0.3874467832225852,-0.42724355004877257,-0.009298507110514522,0.4994420840057377,0.19577765298634206,0.13065707564073697,-0.10949711847058635,-0.7267935814977926,-0.6680423277735,-0.4637586902001459,-0.009298507110514522,0.4915709784814682,0.3527902947014464,1.0,-0.3098269856331106
punct,-0.9720922157806248,0.9454999908928418,0.0819657605780303,0.395757350510795,-0.0446385320518275,0.8148226593585272,0.061117849379093085,-0.7526286652138928,-0.4101774609193524,0.4651936962420753,-0.02699194073357577,-0.6815153461986376,0.5205786051443071,-0.26972462872497993,-0.5475171323217816,-0.4026796797971361,-0.8475744287679676,-0.8875383603844177,-0.4315345658271449,-0.6738637618121434,-0.8810550021465378,0.9831993774575238,0.610083436745568,-0.3679413414232517,0.44842936802453337,0.21630192513591587,-0.6900240712145863,-0.2721903735433036,-0.2821434967756469,-0.37596579155878296,0.1701554903163651,-0.05448835858428017,-0.668587090724041,-0.5340528043159373,0.8779435180365678,0.6820308332896357,0.6851936358115117,-0.1557550298536553,-0.7221745938370037,-0.5232703336482977,-0.8875383603844177,-0.02168457494173295,-0.5257179282672737,-0.619423045295375,-0.11414084143418513,0.6964504420755968,0.870147069449084,-0.4887034486451124,-0.8875383603844177,-0.3012932384790523,0.5438844750788353,-0.3098269856331106,1.0
