,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,aux,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,expl:pass,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,fixed,acl:relcl,advmod,orphan,punct
csubj,0.09653035856087848,-0.10674121487819789,-0.4814498872431717,0.025083096268437497,0.40196173562629656,-0.13855157465430867,-0.15044596525952192,-0.11310427718263656,-0.5522209115692646,-0.05352712758312299,-0.0950322286781604,-0.08965496902652358,0.03042388270945529,0.5219876690917713,-0.2885741340848045,-0.1214706035976294,0.23398450053030448,0.48787910478395186,-0.5359020640617137,0.2626837700379218,-0.05825738722599559,-0.5010235174208177,-0.5924284859734403,0.6468262103425886,-0.012413237817497608,1.0,-0.08925103122770321,-0.5366531181818045,0.5104278792623141,-0.05965726956537639,0.01735192429839627,-0.40225648821392307,-0.28687697852442645,-0.5604246502074198,-0.33299982671030726,-0.09237962178502009,-0.3944744421079404,0.5725613085288218,-0.1008800804071647,-0.211186051795283,-0.062080689592697746,0.3788959428700194,-0.5690818629622539,-0.1370065703083196,-0.20341762774023195,0.5341714724475111,0.13019324978838168,-0.059603215727368763,0.10849127379679477,0.45966831385822715,-0.007702288029441905,-0.06604352763421827
xcomp,0.4354611487191411,-0.5654501033940629,-0.040010092121852865,-0.09263472519204893,0.02882340544685684,-0.2699684356395509,0.2742064136989781,-0.05157685090461619,0.027503695566783063,0.06864676256407701,-0.3663109225919676,-0.3132222138304879,-0.023992109131986683,-0.4256427082302492,0.7832857500227737,-0.10044435613020825,-0.3200861835031156,-0.06601814931125237,-0.16904477920279393,0.2779091083996461,-0.5834115685201692,-0.07788147213814772,-0.04146722308844214,0.26405591267311335,-0.1526274806780774,-0.08925103122770321,1.0,-0.13798347594515561,0.16828191383837146,-0.31768081824850036,0.3171617122678576,-0.21984799246500772,-0.35511090510164656,-0.41420468995221854,-0.1849764395531741,0.03618614574837152,0.5243400120409827,-0.3272002709047887,-0.06587797928296549,0.2351589160562877,-0.3255136168442749,-0.6010812681028336,-0.20944676961642675,-0.03861503688128471,0.15270493159402607,-0.3991892067274509,0.4002718666384882,0.029499586293091566,0.15324737236238303,-0.021613599318828693,0.2574193500903432,-0.5492070124884533
obl,-0.2648161224492819,0.3395225934282616,0.26501410449014234,0.012715907374585597,-0.2660525770831073,0.21391098535670738,0.04061128498136825,0.018160283613037984,0.5545522443366985,-0.140757206011094,0.12216081656884928,-0.044665845550035214,0.3359451055138198,-0.6070509991401203,0.13059490815292799,-0.0015085711052272976,0.04535601851796532,-0.7598003406703623,0.4325205359985683,-0.31531687787326057,0.2944972320033176,0.31276760138916937,0.43687604840997957,-0.5441476348121498,-0.01959588515829747,-0.5366531181818045,-0.13798347594515561,1.0,-0.5916793319007408,0.20483263276941305,-0.16929167137233558,0.020745292083050305,0.08033724887664002,0.42569798738914355,0.46729408129311967,0.004900967186231814,-0.05782800353258139,-0.3961308197244978,-0.38400037393361103,0.044782499893235204,0.21649975907564273,0.24227640240818957,0.332767006930359,-0.3260485365935787,0.1528173844432407,-1.799746624748203e-05,-0.2674462846074647,-0.05095053027830409,0.021172470210205407,-0.1351430587377519,-0.33785782057690467,0.30202629291709115
nmod,0.1430996421611835,-0.2551212834124473,-0.5806101953358558,0.13248809071866086,0.2272864204502304,0.3600696682628304,-0.34241604318127816,0.34470500232339096,-0.6944255127148139,-0.08592179948581469,0.03378089190407467,-0.12989130871997306,-0.4255260513309507,0.583802128945508,-0.06877874307890751,-0.06079033789728171,0.22022284003645462,0.573166050053619,-0.3730348721637929,0.6092288982936926,-0.25414955894041064,-0.498320180963269,-0.6386727544680713,0.4557537371260755,0.09698077177902789,0.5104278792623141,0.16828191383837146,-0.5916793319007408,1.0,-0.6890139860976751,-0.22085703304394125,-0.6380140616687233,-0.6167421260441485,-0.550259386895522,-0.2142038147482211,-0.05996354395983903,-0.12252446528424497,0.48888159471834647,-0.013086783300152222,-0.020652989641684816,0.07988879751662244,-0.1588834249824811,-0.7932858385395396,0.28727879659091515,-0.024073285853068407,-0.14643970333920062,0.21317602012561296,0.1664725612079862,0.42431370414178565,0.4251449652906179,0.2935793673506583,-0.26791391218230737
advcl:cmpr,-0.19455835142957825,0.2425872523275667,0.47067627357853786,-0.2694998138350039,-0.04861857581267079,-0.3753299002712634,0.4472841052565786,-0.1610040070916087,0.20377675799181327,-0.014727482710842794,-0.2292777207743488,0.06902219395082028,0.35552041292839454,-0.3604858803397344,-0.1614084522683401,0.18564279633195693,0.08581241693638063,-0.17969016043455774,0.06106242389189939,-0.43459934523721105,0.27426804437360924,0.05767206204122791,0.2451978005897556,-0.14130791226969702,-0.1224241614369206,-0.05965726956537639,-0.31768081824850036,0.20483263276941305,-0.6890139860976751,1.0,0.33319003404797154,0.5180321710922723,0.769510942633897,0.18237077858593836,-0.022717852689636844,-0.3643299120211902,0.19490920822719368,-0.3824976658190264,0.09127061558152638,-0.180767830077201,-0.22484242203273344,0.5449554253434851,0.6742208609027098,-0.4065190960219346,-0.09145767680008372,0.43501041113244243,-0.3663654048781168,-0.27270298599413145,-0.19376095182887207,-0.23323432641272168,-0.3268390411321079,0.2753528193768732
cc,0.03960368957276339,-0.1805271857052945,0.40373511672848544,-0.29523861779656957,-0.6213402065461981,-0.019151244508858474,0.9591700739538062,-0.06997058361367584,-0.11781285577113607,0.1627550693659043,-0.8383663622567364,0.11289032124991458,0.18647570656307288,-0.15142251044534918,0.3905066890517406,-0.5001788026913732,-0.60517072227437,0.20483854559672987,-0.5250738183050679,-0.11576487825906757,-0.09503093448305355,-0.08214506629603195,0.04263049350748532,-0.15950011002998093,-0.21361054577415678,0.01735192429839627,0.3171617122678576,-0.16929167137233558,-0.22085703304394125,0.33319003404797154,1.0,0.2533410193154413,-0.07452214265941032,-0.43649316993305326,-0.056245587055581706,-0.3458204587060483,0.29400036917944655,-0.1980828375192267,0.5924832545814648,0.12106405733682025,-0.8831781437965743,0.03459260565212051,0.33638361290990126,-0.11027948628387847,0.08257499259982895,0.32617115821797005,0.5281443862551912,-0.3454002035901857,-0.24602238562068565,-0.4911127336533808,0.03236829193615576,-0.15884643997283576
nsubj:pass,0.2710282438629984,-0.17408396816912644,0.6963853061796085,0.06703581173577715,-0.24542759802409914,-0.35110394133298484,0.25757092833809403,-0.2559626853791769,0.6169858436406477,0.08587790050562254,-0.027128986224455833,0.09054131007856166,0.08990288034452552,-0.18983922740960954,-0.05364315029913323,0.251580729371276,-0.19836942498007906,-0.26633070879917453,0.17879346344421151,-0.7243743446294441,-0.17098034503015794,0.595678787315917,0.6817168301735006,-0.23173077593880534,0.3417329143944389,-0.40225648821392307,-0.21984799246500772,0.020745292083050305,-0.6380140616687233,0.5180321710922723,0.2533410193154413,1.0,0.5767455100177922,0.2969592402719773,0.04214366699375523,-0.14276341154943484,0.1884121750800978,-0.3265559809933562,0.30542134335503995,-0.07853343031447414,-0.2054297242144329,-0.11591045001906264,0.856332213828168,-0.10628733282686012,0.0712039861289366,-0.0652645210213151,-0.05931589862588366,0.11895275059419508,-0.43141569500239807,-0.5744664156000471,-0.3422451671285418,-0.16992219554820223
discourse,-0.18970277242669267,0.2903125172752045,0.26614771729274095,0.030975215135850335,0.2474746285337779,-0.42346771119844745,0.04454528186698922,-0.06595879394360775,0.35087924838289536,0.04070400135680284,0.1306837579759994,0.09740359490136694,0.09362957850581137,-0.23716824532081573,-0.3196265940445287,0.47307537435255065,0.1599655791680076,-0.25321486905663476,0.4276325050485906,-0.2865791853279886,0.29750287676365605,0.2841481011516834,0.41373862285607144,-0.07756666305577492,-0.0516433813644658,-0.28687697852442645,-0.35511090510164656,0.08033724887664002,-0.6167421260441485,0.769510942633897,-0.07452214265941032,0.5767455100177922,1.0,0.577103649351431,-0.16545995124502874,-0.006802120285195015,0.19217223456772903,-0.29489596936439766,0.027839676994465958,-0.04429026296013246,0.05129995109519496,0.12513375319095463,0.6352733524635139,-0.19119159122718482,-0.32913785536488893,0.036991245387171676,-0.624913321659778,-0.10645097618091012,-0.2607356451269683,-0.08448921570290474,-0.048034066348779374,0.3267546989396517
csubj:pass,-0.47623358925486114,0.6093166952220151,0.23659667407819393,0.32136556893134316,0.10388582178895253,-0.14793114987033684,-0.31518573630518243,-0.001579624467585554,0.5189243401051536,-0.16705208046699424,0.4631920589382666,0.35513372420925526,-0.15553070459721413,-0.03120599598616549,-0.3583378170623041,0.2605355811428774,-0.09236170054369666,-0.39173810631025796,0.7738917574301827,-0.30783230001327005,0.5583203364369369,0.4765327265233473,0.5058024602396249,-0.3739262536848566,0.14135758456982522,-0.5604246502074198,-0.41420468995221854,0.42569798738914355,-0.550259386895522,0.18237077858593836,-0.43649316993305326,0.2969592402719773,0.577103649351431,1.0,0.1047036846463172,0.32040136453768214,-0.21131559931681998,0.003551421499372536,-0.1384146327136032,0.05805756940593296,0.4202653562425429,-0.07009150779149785,0.40829067670187524,0.26524431980216645,-0.038971532310251106,-0.22806301573921353,-0.4438362017304209,0.008959889804277785,-0.3788105766466443,-0.17176987082923412,0.1920804135399291,0.600930448252966
acl,-0.11302849327999506,0.08905506883154134,0.11470304110659743,-0.1554555974877269,-0.18640273670989504,0.27597411900030244,0.030424960695457425,-0.06474662817608812,0.10823738482260216,0.4822872780304037,-0.07163235247186663,-0.3606152692334679,0.33537742842384594,-0.2548613273123267,-0.20072849077060395,-0.2009286728011698,0.15480747708089176,0.009692995808089844,0.34033584325535965,-0.4530226570011732,0.1036417187583474,-0.25687541893470245,-0.0009585548934282445,-0.12849596766037183,0.03471122797695791,-0.33299982671030726,-0.1849764395531741,0.46729408129311967,-0.2142038147482211,-0.022717852689636844,-0.056245587055581706,0.04214366699375523,-0.16545995124502874,0.1047036846463172,1.0,-0.05262930857029244,-0.3624920739583386,-0.31158602573903016,-0.005405203752094452,0.09868454654771526,0.05903224526617144,0.3482377393511918,0.19713793804977256,0.15093448014056665,0.08780036810036375,0.18915079379407115,0.10503942238566075,0.04075737399882849,0.2521384987569419,-0.004361352496109439,-0.41908279979428903,0.06446350956762044
expl:pass,0.2161756229304073,-0.10846588315639617,-0.45888943073024346,-0.011823832146071751,0.2347399987209825,-0.17647331102371971,-0.38918288476119267,-0.3327871262423826,0.1826380910243554,0.28377527284342347,0.5613799002354005,0.2520815125443311,-0.0006657342729295239,0.012993596170550865,0.09493716198729057,0.1817183716237361,0.06569730089931718,-0.07746751432222139,0.10976952955337557,0.22401371566006453,-0.09431226094315072,0.2262152958822693,0.14024750993375193,0.05467994866757524,-0.247997010111516,-0.09237962178502009,0.03618614574837152,0.004900967186231814,-0.05996354395983903,-0.3643299120211902,-0.3458204587060483,-0.14276341154943484,-0.006802120285195015,0.32040136453768214,-0.05262930857029244,1.0,-0.13651712089848625,0.1475827569649433,0.016015750108495076,0.32221155498831866,0.43786613439631583,-0.40966931755491887,-0.1894100401765095,0.09869243198182749,-0.4756745401791338,-0.21099096367795445,-0.2701187663453177,0.15691191947612582,-0.06232636454055616,0.11459706025704072,0.058055086010534024,-0.09371631013067491
amod,0.28785820864351963,-0.34140384631615706,0.2733084604391068,-0.5037752220919671,-0.17100543959816303,-0.14881083580743942,0.34263594022981864,0.046166367378980444,0.03175108370913174,-0.018420660988369652,-0.12331851713306176,-0.04332441185122666,0.040672314407670114,-0.563439105580723,0.697996922941894,0.17028183650036813,-0.06510933710595145,-0.18755935258680148,-0.1613685842348596,0.25501054891973884,-0.3776507069934177,0.18240666911970785,0.06797465472349377,-0.2977400671850947,-0.36413359310682397,-0.3944744421079404,0.5243400120409827,-0.05782800353258139,-0.12252446528424497,0.19490920822719368,0.29400036917944655,0.1884121750800978,0.19217223456772903,-0.21131559931681998,-0.3624920739583386,-0.13651712089848625,1.0,-0.6462595809581939,0.1395463892487628,0.0396550828189637,-0.14673478614759458,-0.39553162143149734,0.20077698548598352,-0.1990220925861425,0.2440554451585248,-0.46097088153759574,0.02862255719244767,-0.002179432850391525,0.04639334886352643,-0.2224501582789558,0.04488133019696758,-0.3522966389765918
nummod,-0.200197730047464,0.21098204668002682,-0.39107677144793684,0.47942016981166813,0.05576507669375137,0.1661307849635873,-0.35203468268377314,-0.12230777262869655,-0.24832408335549877,-0.3424345427562319,0.17875439862115425,0.42871163231205056,-0.2474408803949557,0.8975337583773232,-0.3803014265647563,-0.25185238363441304,-0.21206442173136078,0.4417781116796916,-0.3241570480399147,0.23843707016742585,0.2387269382324161,-0.0037103534977573293,-0.1665454425135449,0.2920078464988139,0.29328639435416015,0.5725613085288218,-0.3272002709047887,-0.3961308197244978,0.48888159471834647,-0.3824976658190264,-0.1980828375192267,-0.3265559809933562,-0.29489596936439766,0.003551421499372536,-0.31158602573903016,0.1475827569649433,-0.6462595809581939,1.0,-0.12810592490863507,-0.35841764417939587,0.12451085830708643,0.08340735684537036,-0.5305373539097084,0.17046476964641305,-0.13152426117621038,0.334476930513741,-0.0024237166488482774,-0.24741665103544916,0.05326299180272305,0.12228044078707438,0.42503820157871997,0.24431874247596055
conj,0.03875058623932499,-0.10899539353142401,0.30549115324623094,-0.2512888554389589,-0.394538648033267,0.05094800121436455,0.5577935778555012,0.28853744520973695,-0.30490107074992673,0.2571954987503899,-0.34885186817793157,0.3252840807868553,-0.3692578997879998,0.17039254872759066,-0.038140791642183994,-0.0517648514298592,-0.21788225575147005,0.3733912554251775,-0.19031897309304804,-0.1267554850384114,-0.042260567912927476,-0.15362094565219273,-0.05881171807305622,-0.20947781371286212,-0.07027767876675062,-0.1008800804071647,-0.06587797928296549,-0.38400037393361103,-0.013086783300152222,0.09127061558152638,0.5924832545814648,0.30542134335503995,0.027839676994465958,-0.1384146327136032,-0.005405203752094452,0.016015750108495076,0.1395463892487628,-0.12810592490863507,1.0,0.5430692143216075,-0.48359707240784516,-0.12078894237172233,0.3818078149165676,0.4596065229588484,-0.09277193729383566,-0.08664291479119306,0.3680026159369969,0.2493626975686309,-0.4852159286169453,-0.4667512563742086,-0.07679745937287959,-0.1442474925098779
appos,0.06479159041440069,-0.09213110195318908,-0.0651070769562577,0.05560281012507379,0.11502235430026767,-0.0016276424128232026,0.1964099619101687,0.5641851190406235,-0.08619642507479627,0.3123975182281695,-0.16565992959478543,-0.12950153253998178,-0.4146707948625107,-0.24457740295215097,0.0021991688162696812,0.22956858937850166,0.11161297000612753,-0.18060506232700974,0.340807888396866,0.03584584291746553,-0.0715429234065226,-0.21268442219004066,-0.013968519960148949,-0.007016978024276179,-0.12304749048682294,-0.211186051795283,0.2351589160562877,0.044782499893235204,-0.020652989641684816,-0.180767830077201,0.12106405733682025,-0.07853343031447414,-0.04429026296013246,0.05805756940593296,0.09868454654771526,0.32221155498831866,0.0396550828189637,-0.35841764417939587,0.5430692143216075,1.0,-0.2199474943743871,-0.35340905340670514,0.17921109302026006,0.360558912597699,-0.3437790878719704,-0.44545102486477,0.17522921630420102,0.5958178787045215,-0.4528166145916328,0.025213940028497223,-0.09730630899656195,-0.14518689754606978
case,0.009181656747039555,0.14992968696410677,-0.2217758226041933,-0.0589803095485197,0.43969172985294247,-0.11084655801329692,-0.8556084277127982,-0.16642610786262066,0.11209076442182879,-0.2364075111086402,0.9522687995243653,0.16488557990583652,-0.11205038781652778,0.07913432262318223,-0.18934582266671338,0.4814652694832391,0.5449778226556132,-0.13676956370201976,0.3597306576296499,0.0398901495689313,0.05544921881279747,0.1243067401070754,-0.05991835033988703,-0.029720534955217936,0.10210563909482716,-0.062080689592697746,-0.3255136168442749,0.21649975907564273,0.07988879751662244,-0.22484242203273344,-0.8831781437965743,-0.2054297242144329,0.05129995109519496,0.4202653562425429,0.05903224526617144,0.43786613439631583,-0.14673478614759458,0.12451085830708643,-0.48359707240784516,-0.2199474943743871,1.0,0.06615536495096809,-0.2608602373283261,0.131523932123152,0.11797989897184667,-0.27651648847440274,-0.5084335609789512,0.29823709394368214,0.23647288281571988,0.23216382130120536,-0.16719810351624603,0.12093674218607099
xcomp:pred,-0.4415682646232776,0.4593108732908568,0.058841146339741156,-0.2982013774213075,-0.015341963897979337,0.10800540486642526,0.09509478628710297,-0.07469600115219158,-0.2882010981663187,-0.03796851660139825,-0.09261555808659376,0.0028198454079922035,0.3738846007324059,0.08246208210757842,-0.48178111938522644,-0.15691309479969956,0.3377334611898124,0.19362411195903448,-0.10441706280113366,-0.24368951027682004,0.4909989670084873,-0.4418048465843167,-0.33779137920354285,-0.029112282119937837,-0.09802087209631553,0.3788959428700194,-0.6010812681028336,0.24227640240818957,-0.1588834249824811,0.5449554253434851,0.03459260565212051,-0.11591045001906264,0.12513375319095463,-0.07009150779149785,0.3482377393511918,-0.40966931755491887,-0.39553162143149734,0.08340735684537036,-0.12078894237172233,-0.35340905340670514,0.06615536495096809,1.0,0.04573731503278027,-0.20467759012442072,0.05667658665004272,0.7635562548812318,-0.17649777344834863,-0.2875165035343532,0.1623833790361019,0.14098221626340943,-0.38454329309077967,0.4662926091491384
aux:pass,0.04553206301723783,0.019121863415211084,0.7926071007947766,-0.002513075038860312,-0.3322069841466169,-0.288761776034532,0.4629228793650823,-0.015459605342860606,0.5942523435308898,0.015535743722670997,-0.1514561572203518,0.14689851879904128,0.026494232258960616,-0.4202375604958168,-0.02863175564879869,0.3008469865442962,-0.15197651410937335,-0.4165450532232583,0.34243071549358733,-0.7614687809319156,0.02351742901990885,0.43905120765037425,0.6923538473692056,-0.38118513421223826,0.25623684644657674,-0.5690818629622539,-0.20944676961642675,0.332767006930359,-0.7932858385395396,0.6742208609027098,0.33638361290990126,0.856332213828168,0.6352733524635139,0.40829067670187524,0.19713793804977256,-0.1894100401765095,0.20077698548598352,-0.5305373539097084,0.3818078149165676,0.17921109302026006,-0.2608602373283261,0.04573731503278027,1.0,-0.0775462378265527,0.03854261899715224,-0.07363941203303723,-0.16156173233760684,0.14217149822463251,-0.45924892471488543,-0.6519319550525494,-0.41775404388085946,0.0015639609316609334
advmod:neg,-0.28067080992386306,0.2285446189989133,0.13122360886725767,0.04320761762154877,0.059010367354606685,-0.0036951876763244135,-0.16292726833531684,0.3500512477507998,-0.3484338960472635,-0.014872980329377604,0.10917441062720203,0.26374416417938934,-0.6791039590265209,0.44372971333610267,-0.28758263783534455,-0.008213629776510894,-0.14097965266451937,0.4634081581275912,0.35212116385683095,-0.04893071640716598,0.19238973132604914,-0.2811732919246107,-0.2985104794203943,-0.042459830954800895,0.17609809367712712,-0.1370065703083196,-0.03861503688128471,-0.3260485365935787,0.28727879659091515,-0.4065190960219346,-0.11027948628387847,-0.10628733282686012,-0.19119159122718482,0.26524431980216645,0.15093448014056665,0.09869243198182749,-0.1990220925861425,0.17046476964641305,0.4596065229588484,0.360558912597699,0.131523932123152,-0.20467759012442072,-0.0775462378265527,1.0,0.29858545889781096,-0.3993693017641535,0.39076541269333526,0.37009623173095935,-0.3394607697989196,-0.15394841027568373,0.3256759771620678,0.17753972321293832
cop,-0.10329994372687545,0.07611183430784398,0.6092193150559223,-0.24652694323626534,-0.34236563335325587,-0.009240656464915975,0.0539069954977076,-0.027834622192148675,0.03071600502798533,-0.453537841411232,0.0006753162027006951,0.14886807234230973,-0.12119569990256764,-0.04768811838471764,0.2969420318975847,-0.21610466924932806,-0.29110340006682306,-0.00829752719763848,0.00918872992778272,-0.2543050744383272,-0.025801456123190448,0.10187313739876838,-0.08193019966727358,-0.4047678688282086,0.21561987777713984,-0.20341762774023195,0.15270493159402607,0.1528173844432407,-0.024073285853068407,-0.09145767680008372,0.08257499259982895,0.0712039861289366,-0.32913785536488893,-0.038971532310251106,0.08780036810036375,-0.4756745401791338,0.2440554451585248,-0.13152426117621038,-0.09277193729383566,-0.3437790878719704,0.11797989897184667,0.05667658665004272,0.03854261899715224,0.29858545889781096,1.0,-0.21557874359491985,0.494839711985942,0.04392458979012972,-0.0888739772716261,-0.40830949925293974,0.01022758167226119,0.022364868244995135
obj,-0.2893942922810936,0.27465785415021327,-0.14932852764655957,-0.1600781756146297,-0.13929766789757672,0.08251835945927571,0.27625146964199504,-0.41502355460457585,-0.20868144490764878,0.1923143071648058,-0.33919892066200796,0.006681068008345337,0.6216238697804033,0.21090662132838223,-0.3161290416974329,-0.506857288348909,-0.06467384584352052,0.32640742967706354,-0.4368746573078631,-0.0946544173730916,0.3724823162147878,-0.2841925222738947,-0.21578530884224245,0.14499798437750974,-0.22330688249954395,0.5341714724475111,-0.3991892067274509,-1.799746624748203e-05,-0.14643970333920062,0.43501041113244243,0.32617115821797005,-0.0652645210213151,0.036991245387171676,-0.22806301573921353,0.18915079379407115,-0.21099096367795445,-0.46097088153759574,0.334476930513741,-0.08664291479119306,-0.44545102486477,-0.27651648847440274,0.7635562548812318,-0.07363941203303723,-0.3993693017641535,-0.21557874359491985,1.0,-0.018257695969375057,-0.6430845210204934,0.1690710124930298,0.14596589409799543,-0.11618857292639256,0.34176108103877495
ccomp,0.01945442066699412,-0.1379726338667599,0.19734832225745108,-0.14913550512012316,-0.3288274406175445,0.13202693257044418,0.3793383570657269,0.08543816398696256,-0.29202630351748804,0.17725414547060603,-0.5434820505764193,-0.1536696452430811,-0.0585768195699279,0.11898873986232462,0.2364666374788079,-0.6333861369702293,-0.5039615703431691,0.2984195746270294,-0.2560365432166748,-0.007408492907405923,-0.1304983446589985,-0.21913991890644202,-0.3326573800189478,-0.08218268915719724,-0.07142750486292312,0.13019324978838168,0.4002718666384882,-0.2674462846074647,0.21317602012561296,-0.3663654048781168,0.5281443862551912,-0.05931589862588366,-0.624913321659778,-0.4438362017304209,0.10503942238566075,-0.2701187663453177,0.02862255719244767,-0.0024237166488482774,0.3680026159369969,0.17522921630420102,-0.5084335609789512,-0.17649777344834863,-0.16156173233760684,0.39076541269333526,0.494839711985942,-0.018257695969375057,1.0,0.04741626214558487,-0.3265493358431312,-0.13901039875787086,0.18455678375278337,-0.16356194539984212
fixed,0.43760539659721,-0.3577221896567246,0.11468371497394286,0.13332034475423288,0.3423980304355239,-0.19218313594697092,-0.3304808989824442,0.4324203552511887,0.05668049928631796,-0.05498129200112627,0.35839633426330436,-0.14679753058548012,-0.597646314232909,-0.057810617650840494,-0.11810826748541314,0.66530463101136,0.4856342046344973,-0.21607889622276535,0.3670087259374694,-0.2597718845083447,-0.4211139207646283,-0.039850796110894184,0.019675924472237722,0.14434547268831038,0.41822280351969704,-0.059603215727368763,0.029499586293091566,-0.05095053027830409,0.1664725612079862,-0.27270298599413145,-0.3454002035901857,0.11895275059419508,-0.10645097618091012,0.008959889804277785,0.04075737399882849,0.15691191947612582,-0.002179432850391525,-0.24741665103544916,0.2493626975686309,0.5958178787045215,0.29823709394368214,-0.2875165035343532,0.14217149822463251,0.37009623173095935,0.04392458979012972,-0.6430845210204934,0.04741626214558487,1.0,-0.3036270082227833,-0.01897861312650612,-0.470827760177249,-0.44177625028284306
acl:relcl,0.21851879710426425,-0.30096342792628106,-0.43250445283521904,-0.15172075783927272,0.059477842966148546,0.26097719642180445,-0.2225770124961252,-0.21744817700921623,-0.18651930729328756,0.07881536975481863,0.10510685141123777,-0.2935252627272756,0.31753567731339866,-0.056013154387012536,0.20058805577913466,-0.014913293708156609,0.3240575062414767,0.23693359611857395,-0.3001455231450036,0.3200730897852054,-0.291714543500632,-0.29207899948997973,-0.23265699546642823,0.31853001165207784,-0.05709078332816081,0.10849127379679477,0.15324737236238303,0.021172470210205407,0.42431370414178565,-0.19376095182887207,-0.24602238562068565,-0.43141569500239807,-0.2607356451269683,-0.3788105766466443,0.2521384987569419,-0.06232636454055616,0.04639334886352643,0.05326299180272305,-0.4852159286169453,-0.4528166145916328,0.23647288281571988,0.1623833790361019,-0.45924892471488543,-0.3394607697989196,-0.0888739772716261,0.1690710124930298,-0.3265493358431312,-0.3036270082227833,1.0,0.3100977489702553,-0.06670359328768835,-0.2674875547364221
advmod,-0.14020833242172082,0.14491173634720259,-0.826445750852728,0.05795197848772654,0.7119552451328591,0.16990666633226872,-0.510663233673592,0.16452208791205322,-0.41798457078143064,0.3655614854739115,0.11437967150273978,-0.6260223660453049,0.22424113406812482,0.06573335422092443,-0.3579519882620693,-0.02268168498510056,0.562381903738084,0.10264639295290331,0.12381723376165146,0.5587135803297273,0.15618003789160692,-0.4880046644378861,-0.5826206835555738,0.46013704618136236,-0.3919967343799001,0.45966831385822715,-0.021613599318828693,-0.1351430587377519,0.4251449652906179,-0.23323432641272168,-0.4911127336533808,-0.5744664156000471,-0.08448921570290474,-0.17176987082923412,-0.004361352496109439,0.11459706025704072,-0.2224501582789558,0.12228044078707438,-0.4667512563742086,0.025213940028497223,0.23216382130120536,0.14098221626340943,-0.6519319550525494,-0.15394841027568373,-0.40830949925293974,0.14596589409799543,-0.13901039875787086,-0.01897861312650612,0.3100977489702553,1.0,0.16107925503310183,0.17357918410565829
orphan,-0.4730969588068544,0.36959794598112167,-0.2748055580300608,0.27724085836475615,0.032794641266945465,0.13073623485616107,-0.031929570187469176,0.12317158632618952,-0.24658265074790753,-0.13282046934012565,-0.17704508364789578,0.20284094524820026,-0.22711475178391918,0.37889131489760325,0.03590470373953548,-0.41270019462210433,-0.5454338072996586,0.2877851669562395,0.013697613493586662,0.5798123058383441,0.3707961035006404,0.00782154044510428,-0.16917159988051314,0.010646744869477285,-0.22247721725292546,-0.007702288029441905,0.2574193500903432,-0.33785782057690467,0.2935793673506583,-0.3268390411321079,0.03236829193615576,-0.3422451671285418,-0.048034066348779374,0.1920804135399291,-0.41908279979428903,0.058055086010534024,0.04488133019696758,0.42503820157871997,-0.07679745937287959,-0.09730630899656195,-0.16719810351624603,-0.38454329309077967,-0.41775404388085946,0.3256759771620678,0.01022758167226119,-0.11618857292639256,0.18455678375278337,-0.470827760177249,-0.06670359328768835,0.16107925503310183,1.0,0.4112049066176889
punct,-0.9631282051438421,0.9925860087252709,-0.018755056382902136,0.08403419424354716,0.005523728940827919,0.23570620526745822,-0.06925803319107682,0.16890652375611181,-0.12169974435273107,-0.1392597162135694,0.02382127230664102,0.271735373488947,0.07673907798691905,0.20821917360489034,-0.5375364992423892,-0.30940070867005764,-0.11766057228118709,-0.008259775458000369,0.3816528824740866,0.07799344566612638,0.9904370276661822,-0.0573339842075954,-0.12110378540298053,-0.3856706617448017,-0.263877456940366,-0.06604352763421827,-0.5492070124884533,0.30202629291709115,-0.26791391218230737,0.2753528193768732,-0.15884643997283576,-0.16992219554820223,0.3267546989396517,0.600930448252966,0.06446350956762044,-0.09371631013067491,-0.3522966389765918,0.24431874247596055,-0.1442474925098779,-0.14518689754606978,0.12093674218607099,0.4662926091491384,0.0015639609316609334,0.17753972321293832,0.022364868244995135,0.34176108103877495,-0.16356194539984212,-0.44177625028284306,-0.2674875547364221,0.17357918410565829,0.4112049066176889,1.0
