,len,PUNCT,AUX,X,ADV,PART,CCONJ,NOUN,SCONJ,VERB,ADP,PROPN,PRON,NUM,ADJ,advmod:emph,obl:arg,flat,nsubj,root,advcl,mark,det,advcl:pred,csubj,xcomp,obl,nmod,advcl:cmpr,cc,nsubj:pass,discourse,csubj:pass,acl,amod,nummod,conj,appos,case,xcomp:pred,aux:pass,advmod:neg,cop,obj,ccomp,parataxis,fixed,acl:relcl,advmod,orphan,punct
xcomp,0.04099978967224294,0.38254991375825415,0.341699415753954,-0.17686785889486792,-0.39520425213385874,0.09235237917221405,-0.32015762513056445,0.1781566043169101,0.44824151661225525,0.5255080785316346,-0.4778626218301301,-0.011304866760166385,-0.3024144243010271,-0.014809039209082407,-0.20275892588789562,-0.34387817770217266,-0.31257877020551567,0.02183466900998242,-0.04394409880132924,0.342244992983583,0.24952280794991138,0.1975842318483698,0.2747473432012383,-0.38436089980217897,0.41565138028732335,1.0,0.14187096657177953,-0.3557547284703596,-0.3159761391292619,-0.2234587876507548,0.06618712147946743,-0.28828333198507317,-0.2751213538914643,-0.4946529485243741,0.2116370485315965,-0.37364761397327306,-0.5540574081969516,-0.44678293372444394,-0.48936902510849395,0.08450558708228609,-0.23593166093710907,-0.14742821329856712,0.5127570919251635,-0.0919953879244623,0.05458005821244131,0.16930217761473795,0.09099670874033529,-0.08707218732051422,-0.1303417255132469,0.6362687014777372,0.3886207152922278
obl,0.028920739925263363,0.0002223596997518617,-0.25028707752397483,-0.2358704182148331,0.2410865836406441,-0.29112636751211884,-0.035674520157973566,0.6093859645117029,-0.10965327057492627,0.12059422734510905,0.1707786349078544,-0.26004709287399996,-0.6374927125293474,0.03880051416379957,0.2769473427916499,-0.22319580254889246,-0.0579853933183871,0.31899779043676835,-0.5972441643884948,-0.15956386321743696,0.03294847028079026,-0.057031150159952235,-0.48509563254016047,0.3022991698654878,0.15162752243024263,0.14187096657177953,1.0,0.13946450592793175,0.27560645717944304,0.022188477594601998,0.317676127342184,-0.22591326616130136,-0.24568486031915399,0.1859177372006665,0.3443272313295636,-0.007856981304079936,-0.2826868518437612,-0.23053001627431474,0.10974656309188861,-0.3034038404195688,0.13243866150817582,0.5302677720920391,-0.16140354965034465,-0.4796770871114881,0.24944659027983876,0.048421989978676555,-0.6099944548588251,-0.6321109308754574,0.14455210813678326,0.11157940573188943,0.028669241519644343
nmod,-0.4517885249076396,0.4033560640144194,0.15901731923711981,-0.00916126564480066,-0.04088918141271454,0.04107580212363292,-0.3265976562704878,0.1899898451112934,0.09302741247740393,-0.41274062051178184,0.14194554056857822,-0.25025428508839553,0.4431596727031371,-0.13221370313192002,0.17113163663394274,-0.03355319705423111,0.31661450954861203,0.6654017330504488,0.16271330796851718,0.26562894118908525,0.08403610630725618,-0.01745435105648791,-0.576439465645422,0.6468764446444044,-0.4226608299019078,-0.3557547284703596,0.13946450592793175,1.0,0.45133784179314107,-0.3563339154135344,-0.003382275089819275,-0.5937130024947249,0.20282099236720671,-0.32504235012529065,0.006427368904946971,0.3775044584211014,-0.16769186112038034,0.5128939961649167,0.19155165270649338,0.42152090525919894,0.2027469503389572,0.5195887831151282,0.2504791122689972,-0.7038267530350549,-0.02675977103974649,0.0526773917828098,-0.26031342825383363,-0.2676693814752342,0.2361275851287863,-0.5745380080563316,0.3443278796094543
advcl:cmpr,0.0065818446647271265,0.23518383160049086,0.2533639252581585,-0.16596788842822044,0.23620427609865804,-0.044177213449458304,0.13733398422125412,-0.13859788382251795,-0.6771660086748278,-0.3136009797163759,0.487574735010208,-0.189634361197233,0.006182571587862232,-0.7528359315919525,-0.04522631102839888,0.09169072672664766,0.5641065953197868,-0.03903291413003353,-0.4526527723773176,-0.017055462224107587,-0.49860087318546403,-0.6861800793379116,-0.04271343815522546,0.26695884469747566,-0.08823486257931519,-0.3159761391292619,0.27560645717944304,0.45133784179314107,1.0,0.07064905064929523,-0.24952870122426044,-0.11075521951656887,0.5358588139709074,-0.13884266179359356,-0.1613846871260551,-0.3395022368275112,0.11314266699098283,-0.24800080000786998,0.5062383208996138,-0.47259526890557785,0.2907961073491831,0.17384767907804852,0.15142024135436605,-0.42506352891902505,0.4605959484892854,-0.1659678884282204,-0.2734136794632946,-0.7490106685535519,0.48679410248309635,-0.36269434705151066,0.1953745443735133
cc,0.7276183735745201,-0.7699343720650014,-0.5953416900992009,0.17568832031461726,-0.05482113444550953,0.6123473344989888,0.971118963496418,0.04900080395607071,-0.3167443367799973,-0.4581422659355834,0.3106612616568092,0.6033076934509105,-0.3958960227528424,0.12320186786913956,0.47623938383570846,0.11750641998677468,-0.48756796828386817,-0.12323070905053556,0.1702519194718345,-0.8142386960958732,-0.6998267909703105,-0.38920323599647677,-0.10472395519638875,0.0022003049791229647,-0.0744696928432141,-0.2234587876507548,0.022188477594601998,-0.3563339154135344,0.07064905064929523,1.0,-0.15710802279909342,0.12407558003727127,-0.14268456722496903,0.5921865452604894,0.5131375566289449,0.020980353100289208,0.8803812176316984,-0.17221029905005045,0.3790765726905457,-0.5373836401040275,-0.28169991349161416,0.3120968129009385,-0.7133141357039141,-0.012728347495151431,-0.27777918673837304,-0.0437272325550239,0.3827280484901104,0.2702874788415875,-0.08772872702356266,-0.44539319776951963,-0.8288851349198271
nsubj:pass,-0.19901893951315638,-0.22666043450398685,0.17355366407043196,-0.6383168079540295,0.21453358493222816,-0.10851506963370314,-0.35025394777915575,-0.09762233552875944,0.10029418556393327,0.22870019899524474,-0.02197483695046794,-0.22348371165219336,0.1518067789169385,0.44073682982066004,-0.058213499352018444,-0.5929043259449853,-0.2547747784232567,0.04635917535644252,-0.28960448638790665,-0.0018792855945197853,0.6113523816270744,-0.0940451468452701,-0.4239629065721394,-0.06761069373432475,0.5006137685857351,0.06618712147946743,0.317676127342184,-0.003382275089819275,-0.24952870122426044,-0.15710802279909342,1.0,-0.3124558223099044,-0.2629220784339545,0.05628523549623035,-0.17158914491021648,0.16178145953750142,-0.18999497054844325,-0.342931842213569,-0.01710678372695237,0.29349973864214457,0.6467580784899423,0.1727808417876337,-0.25452631357207267,-0.11788362296024557,-0.17837355148627224,0.29921364810195844,-0.014684034570037176,-0.0688228078917385,0.39160177463766693,0.08296706470485661,-0.10880368225901194
discourse,-0.007690446004249672,-0.22962163985446113,-0.28639564277335733,0.24492213376324254,0.5788933735788191,-0.5300265573113204,0.2523670244210541,-0.18076679915101163,-0.4655631133052145,0.20446279962277877,-0.052579743606031806,0.25026233385352975,-0.19146913235264587,0.01515448994377904,-0.3232713672399831,0.6220702453028347,0.11918655152590024,-0.7073529143934035,-0.18110455539241352,-0.05592652689860354,-0.2861323287902266,0.023450854400217096,0.49706921318046343,-0.3653628785466084,0.09280833843778889,-0.28828333198507317,-0.22591326616130136,-0.5937130024947249,-0.11075521951656887,0.12407558003727127,-0.3124558223099044,1.0,0.24594718913411,0.43526898933286623,-0.4173325639304781,-0.02893756864348241,0.24980723663347354,-0.07730402526577336,-0.155456682994839,-0.3021212617948171,-0.014919428770920751,-0.4792291030614583,-0.24920322398766043,0.7379708352946982,0.3835952899633977,0.014815954431785731,0.003274473170085309,0.10971788052810462,-0.16403796969469492,0.2562348207870293,-0.16908774631812357
csubj:pass,-0.09636722092198673,0.09436586199598732,0.3000364141381106,0.16258893498408858,0.3384415652328111,-0.29715356196145626,-0.07361864435744597,-0.5429487741695002,-0.7078977760228681,-0.33925575177709255,0.44026634859294855,0.06357803130553313,0.4412522032022986,-0.36022417434700843,-0.18443978566493263,0.5759468908267725,0.38124946091721973,-0.5306819172286305,0.0348358841582058,0.0575989019570069,-0.39986708286768047,-0.6454393917881339,0.3969423382142765,-0.13695228642571058,0.07822825079432479,-0.2751213538914643,-0.24568486031915399,0.20282099236720671,0.5358588139709074,-0.14268456722496903,-0.2629220784339545,0.24594718913411,1.0,0.010099605112096129,-0.6505702924884085,0.0002156311094986209,0.09387488237609788,-0.11632866057626243,0.38748074969872703,-0.0377671995062247,0.41402089529805547,-0.29939305437703895,0.16931082529696498,-0.11478539407573889,0.2139760201190762,0.28213053326169807,0.21806530010814842,-0.3261529778062386,-0.03971954960149717,-0.2867969810134217,0.07442454810745083
acl,0.4974586927122346,-0.8840455062558378,-0.6572396954849715,0.4596344412927647,0.2333397295420615,-0.06576486120356091,0.6116854860930079,0.12659879062437465,-0.34088061473664427,-0.46762039623565155,0.506232319994753,0.25172672706436966,-0.38435949975873845,0.45779084575889933,0.621663291225683,0.2797788037279045,-0.32133905532306045,-0.2181321405927706,0.05369467123532156,-0.8049071796009228,-0.35233566468880595,-0.1408890492468776,-0.1464880100787823,-0.11731636289489758,0.061223047592953245,-0.4946529485243741,0.1859177372006665,-0.32504235012529065,-0.13884266179359356,0.5921865452604894,0.05628523549623035,0.43526898933286623,0.010099605112096129,1.0,0.22260087702708387,0.3359416982426231,0.5649866870224177,0.12482551769310923,0.4615970635438822,-0.36536621770905797,0.037541795596340424,0.06701889409396963,-0.7597631193362155,0.1821841765202072,-0.3920900802929038,-0.017315818255728806,0.15622141878018084,0.2968439096251012,-0.41246586683869496,-0.2881557167495594,-0.8518994394958513
amod,0.4942491189342821,-0.2760685689732964,-0.46373507026630706,0.33800824842703453,-0.5657410973808924,0.5959444983505752,0.48877443010226146,0.6941939917604071,0.4691582901495802,-0.30027381967940664,-0.01403571501319023,0.1847207165541384,-0.618240141743122,0.22503559690397648,0.7255269200616142,-0.2964913250170493,-0.49405790835095265,0.6444972798807034,0.24793503260432537,-0.45250678787627174,-0.22078875082529245,0.28591070281053593,-0.43811139566432045,0.20478139879753302,-0.2141241040950787,0.2116370485315965,0.3443272313295636,0.006427368904946971,-0.1613846871260551,0.5131375566289449,-0.17158914491021648,-0.4173325639304781,-0.6505702924884085,0.22260087702708387,1.0,0.07681534538046128,0.19990543026945037,0.2282572787226449,0.06058747761049855,-0.2120830691065096,-0.5957069110108634,0.5247434352504122,-0.19067689030716406,-0.35356014080433906,-0.454330155565468,-0.24991495342320647,0.014514639818412892,0.2650652000758572,-0.29415702030913377,-0.17275881808216015,-0.3478101240752014
nummod,-0.3744997610657273,-0.2720759552400805,-0.4756847675946796,0.3226732366947526,0.2880496287740574,-0.06345652366513012,0.01740702187040035,0.37736576221472906,0.17047782571881456,-0.40875186314679207,-0.1754603781499834,0.4626853903852282,0.22051225997816315,0.7866729881799346,0.32202305182148727,0.36622236095213667,-0.4959204473584568,0.3668854981600106,0.5782645325825013,-0.0440681379669575,-0.003555808447133709,0.25915250498098813,-0.6117707598244237,0.25868642512691725,-0.15767372774370744,-0.37364761397327306,-0.007856981304079936,0.3775044584211014,-0.3395022368275112,0.020980353100289208,0.16178145953750142,-0.02893756864348241,0.0002156311094986209,0.3359416982426231,0.07681534538046128,1.0,0.22594187212396274,0.6012753005518418,-0.17959488778497115,0.6651882560449112,0.13212334812171392,0.5381435896775868,-0.34337631821317444,-0.31809087595355606,-0.34057423012044374,0.6091622020051886,0.21881362259379888,0.42786097093420916,-0.2428951573935738,-0.5635783019748478,-0.2680697647072419
conj,0.4817812982827759,-0.737185828586288,-0.533606105522351,0.20259005454733997,0.1258239447142117,0.528981706191221,0.8927300010173569,-0.1786813820156593,-0.4279153497816576,-0.5813991500138698,0.30938196274189134,0.6584514207650877,-0.00436492925408815,0.13690199120408206,0.32173344814081134,0.31942984359311044,-0.334787483740759,-0.2010786328288978,0.32844526426396575,-0.6826406348219739,-0.6924938424812082,-0.4231703239446521,-0.10246108148250252,0.06643984750111336,-0.2023277739792996,-0.5540574081969516,-0.2826868518437612,-0.16769186112038034,0.11314266699098283,0.8803812176316984,-0.18999497054844325,0.24980723663347354,0.09387488237609788,0.5649866870224177,0.19990543026945037,0.22594187212396274,1.0,0.033363118765035574,0.38573596621688605,-0.3085004173325694,-0.10970887905679254,0.24422709109716934,-0.7234857102217248,0.07503794747229439,-0.2549190184519136,0.04530371836997543,0.4804949988105152,0.38440849927232446,0.0018373593588424909,-0.6664917749187576,-0.7918454856426035
appos,-0.19063391255918039,0.046052067321151385,-0.37322972023995005,0.5990314971462075,-0.2287215846677624,0.02804283127182846,-0.05712328162006132,0.3280490191437027,0.4417737975557209,-0.37568316426878007,-0.015419817508443293,-0.0342050569388004,0.2535581155047233,0.30767143964158244,0.38729860199105587,0.3020373449308938,0.07117013922328376,0.5541440350138341,0.5968102091199505,0.007834386422912214,0.10741464265521525,0.6015500331038841,-0.30897599174791396,0.48300684734731836,-0.699104117052369,-0.44678293372444394,-0.23053001627431474,0.5128939961649167,-0.24800080000786998,-0.17221029905005045,-0.342931842213569,-0.07730402526577336,-0.11632866057626243,0.12482551769310923,0.2282572787226449,0.6012753005518418,0.033363118765035574,1.0,-0.006913349100568987,0.44246527826219584,-0.38097466837512217,0.2041477385426902,-0.028019187313675094,-0.06397612340424007,-0.3692039231237846,-0.16602997547466208,-0.11667791547667553,0.46249167967536925,-0.46284790792351027,-0.36283002763998345,-0.025965576358205678
case,0.6226433059985196,-0.4665947598056346,-0.07721422455168118,0.15628159296932795,-0.17356499736701622,0.22670007708601686,0.3752025537196631,-0.3549459956283968,-0.4928282971289037,-0.6140797594428128,0.9829963718361917,-0.2775874692231695,0.07358749278093107,-0.29845813884824896,0.5406655699408923,-0.014444324198322978,0.3057716905109134,-0.12520428423036437,-0.09131180780634543,-0.7156857560564727,-0.31147388548582894,-0.6052394213828354,0.02151944306557412,0.20106033871816506,-0.18732499117793752,-0.48936902510849395,0.10974656309188861,0.19155165270649338,0.5062383208996138,0.3790765726905457,-0.01710678372695237,-0.155456682994839,0.38748074969872703,0.4615970635438822,0.06058747761049855,-0.17959488778497115,0.38573596621688605,-0.006913349100568987,1.0,-0.521746894241979,0.13590894857315258,-0.030360319120139728,-0.36769400651315237,-0.17763106385546246,-0.3355884819768827,-0.40074855575575347,0.003307393188279965,-0.19223914425871402,-0.11605757463327943,-0.4346320727607617,-0.5235927042777863
xcomp:pred,-0.6964653929792392,0.2998730245794123,0.18453587697597876,-0.01802720521557131,0.004919131390455425,-0.06867123604685442,-0.583672121928805,0.08793752809011694,0.5359382953334142,0.03576188072118651,-0.5411596799648843,0.13517182731183439,0.5961287056241145,0.5477659952043641,-0.1696314849599134,-0.000536238448634902,-0.2686795161378939,0.37015447042205835,0.5517469665271028,0.5572472938352375,0.5029090403429711,0.42990469372296525,-0.3341653281709184,0.0729821220107739,-0.0029871430601024155,0.08450558708228609,-0.3034038404195688,0.42152090525919894,-0.47259526890557785,-0.5373836401040275,0.29349973864214457,-0.3021212617948171,-0.0377671995062247,-0.36536621770905797,-0.2120830691065096,0.6651882560449112,-0.3085004173325694,0.44246527826219584,-0.521746894241979,1.0,0.2062238500093472,0.17989314841397686,0.2717062235356081,-0.2203145261704007,-0.23560893336837044,0.5581075562570551,0.23740987508813638,0.3800125423461837,-0.035623853366278005,-0.14803341949987064,0.3244606672056831
aux:pass,-0.4398935908892058,-0.05162247618844534,0.4826368138496773,-0.4155766375558022,0.5564649513006915,-0.3930842688101478,-0.35172732578254834,-0.31580755274636385,-0.4339841487804841,-0.08639189607840905,0.14792679964450506,-0.14678066415444016,0.3295858189174343,0.0636790615886058,-0.22089686194938152,-0.20049214889082217,0.10446845092983312,-0.2370516148531966,-0.36175681983036206,0.19722746397522498,0.1870561871175477,-0.5050588234602227,-0.23717687601893714,-0.27910389210837006,0.6314956630987636,-0.23593166093710907,0.13243866150817582,0.2027469503389572,0.2907961073491831,-0.28169991349161416,0.6467580784899423,-0.014919428770920751,0.41402089529805547,0.037541795596340424,-0.5957069110108634,0.13212334812171392,-0.10970887905679254,-0.38097466837512217,0.13590894857315258,0.2062238500093472,1.0,-0.02485497254618705,0.03640104003284943,-0.185119908706431,0.1099718692500421,0.41383684753031824,0.11999992496908746,-0.32150520059190946,0.5477464495522198,-0.1781820028706834,0.08733566891299412
advmod:neg,-0.12766550322153236,-0.10256187761801598,-0.46593601496965814,-0.12389246658242652,0.13396023792432077,0.29913309931212123,0.2514103726574583,0.6382776539282745,0.08966501370715527,-0.31675205875315726,-0.09004289023186725,0.3357921822730417,-0.19302109070299633,0.3142099238916084,0.3770987521884256,-0.05354421151492344,-0.4193979581566666,0.6854863030440864,0.1189098862985905,-0.15449745832229136,-0.21201640275434752,-0.01246191927247819,-0.8655565183159002,0.6142187017994809,-0.23712202911083938,-0.14742821329856712,0.5302677720920391,0.5195887831151282,0.17384767907804852,0.3120968129009385,0.1727808417876337,-0.4792291030614583,-0.29939305437703895,0.06701889409396963,0.5247434352504122,0.5381435896775868,0.24422709109716934,0.2041477385426902,-0.030360319120139728,0.17989314841397686,-0.02485497254618705,1.0,-0.3375992424059155,-0.7477057063419736,-0.03934582017554633,0.34900901926825895,-0.14713513071572334,-0.12537194561642664,0.2334989844405168,-0.5836304875263538,-0.1540567811099521
cop,-0.45100761720264304,0.8384164693933411,0.7828267887165561,0.027746360467419993,-0.295445434226135,-0.1854009409820913,-0.6532404991566509,0.010046552527504755,0.31487081739599654,0.24697121331063523,-0.3711213313962872,-0.3543538544330054,0.16172867804899363,-0.4416477603600877,-0.36100805568113037,-0.19466693002907887,0.3680022489342465,0.15615152332282312,-0.042073150696692554,0.7779988556292258,0.2511592990670943,0.18737192080484458,0.26821767720347095,-0.269678700114884,0.18595235380914332,0.5127570919251635,-0.16140354965034465,0.2504791122689972,0.15142024135436605,-0.7133141357039141,-0.25452631357207267,-0.24920322398766043,0.16931082529696498,-0.7597631193362155,-0.19067689030716406,-0.34337631821317444,-0.7234857102217248,-0.028019187313675094,-0.36769400651315237,0.2717062235356081,0.03640104003284943,-0.3375992424059155,1.0,-0.14029981040989087,0.22929761675088503,-0.06565407054788398,-0.0553270579446916,-0.2382419703441514,0.09419202036768042,0.3673251855338333,0.8537667846975318
obj,0.13052722144393528,-0.15984543088917166,-0.05423914789093114,0.036048481643236804,0.10137136925628694,-0.2580771873706313,0.052946532933277134,-0.4212355533696413,-0.02691968502178797,0.45961965087117196,-0.12271116928335474,-0.08721948080101702,0.009431825325220262,-0.028935432992802136,-0.3996339694373093,0.14545469019437646,0.20809558959662958,-0.6190637149676418,-0.12881659191390588,-0.008300831684725115,0.1900011783014812,0.27839532478784584,0.6440778644163486,-0.38667513050041663,0.012655204244868538,-0.0919953879244623,-0.4796770871114881,-0.7038267530350549,-0.42506352891902505,-0.012728347495151431,-0.11788362296024557,0.7379708352946982,-0.11478539407573889,0.1821841765202072,-0.35356014080433906,-0.31809087595355606,0.07503794747229439,-0.06397612340424007,-0.17763106385546246,-0.2203145261704007,-0.185119908706431,-0.7477057063419736,-0.14029981040989087,1.0,0.12445056909617727,-0.36699400402847354,0.007060263373596861,0.35009070548059723,-0.15511125467629477,0.5432089887489241,-0.1043900456609382
ccomp,-0.43347389228406447,0.5646951454383666,0.12937580837724386,-0.46039441335148945,0.6167913579140817,-0.5416272062301767,-0.20639088966427363,-0.016534136087261776,-0.4364282326485946,0.5743410901450432,-0.26121715080552044,-0.09659513957639959,-0.11864535969864813,-0.5344705794576761,-0.7420918245783832,0.2777183194398383,0.47973655184414643,-0.295732810115106,-0.6490655713677419,0.5085003202417308,-0.10635882270446152,-0.12284045854907051,0.23233650327510838,0.14648093215545832,-0.005121656980329141,0.05458005821244131,0.24944659027983876,-0.02675977103974649,0.4605959484892854,-0.27777918673837304,-0.17837355148627224,0.3835952899633977,0.2139760201190762,-0.3920900802929038,-0.454330155565468,-0.34057423012044374,-0.2549190184519136,-0.3692039231237846,-0.3355884819768827,-0.23560893336837044,0.1099718692500421,-0.03934582017554633,0.22929761675088503,0.12445056909617727,1.0,0.06911225026363578,-0.5571245481977507,-0.709759993425299,0.509516025965963,0.34398384223072564,0.582976224140581
parataxis,-0.442156075370866,-0.04277581662910516,-0.048589760649763204,-0.11111111111111115,0.4930496147955696,-0.157405448156064,-0.12633639379749248,0.10361273621210033,-0.1322863837631904,-0.040039415271406524,-0.3754520788965917,0.6206880037469116,0.17509415197458641,0.5303657350185605,-0.1762925565889802,0.319030810180819,-0.578644071317374,-0.09802918723609029,0.27309409775549187,0.2342007878903588,-0.10555929227983141,-0.18352093859345145,-0.2509337844091511,-0.165748506952401,0.40660841751260823,0.16930217761473795,0.048421989978676555,0.0526773917828098,-0.1659678884282204,-0.0437272325550239,0.29921364810195844,0.014815954431785731,0.28213053326169807,-0.017315818255728806,-0.24991495342320647,0.6091622020051886,0.04530371836997543,-0.16602997547466208,-0.40074855575575347,0.5581075562570551,0.41383684753031824,0.34900901926825895,-0.06565407054788398,-0.36699400402847354,0.06911225026363578,1.0,0.4076117793622439,0.03680948686131047,0.0585135891847331,-0.24281427134045516,-0.0006927739238515047
fixed,0.21287115596338704,-0.4352838997869852,0.13554678645830226,0.2945950429999858,-0.20561657830127308,0.5029567788677396,0.3324643908548317,-0.3159510807972287,-0.0036199768980305315,-0.4576948172475075,-0.08010483170914515,0.6502248285663513,0.25327048389050943,0.3330591143599015,0.1689698554553536,0.06352608831702501,-0.5861888051097964,-0.24873479194572407,0.6477066329879798,-0.1952749502947596,-0.3224529412718266,-0.29579209523963523,0.13193747233107567,-0.5915793019751685,0.38073099386364967,0.09099670874033529,-0.6099944548588251,-0.26031342825383363,-0.2734136794632946,0.3827280484901104,-0.014684034570037176,0.003274473170085309,0.21806530010814842,0.15622141878018084,0.014514639818412892,0.21881362259379888,0.4804949988105152,-0.11667791547667553,0.003307393188279965,0.23740987508813638,0.11999992496908746,-0.14713513071572334,-0.0553270579446916,0.007060263373596861,-0.5571245481977507,0.4076117793622439,1.0,0.6354873001873589,-0.184784367078892,-0.3620174497235186,-0.42543288169764254
acl:relcl,0.17144604297011415,-0.46128885086413096,-0.27826480983851076,0.48573186616763886,-0.3656562475804113,0.42221401764581523,0.27121205334906684,-0.00606447155158156,0.50037189140593,-0.2621293307751375,-0.2550875677559204,0.4393772141280512,0.1664304204363994,0.6254919756964926,0.30337585412370915,0.04386779431028502,-0.5435971175260246,0.0833074018557613,0.7772092345922973,-0.2222120437187758,0.058544404734223496,0.4354303435224627,-0.012802442353202891,-0.26598426953879134,-0.0943589500183036,-0.08707218732051422,-0.6321109308754574,-0.2676693814752342,-0.7490106685535519,0.2702874788415875,-0.0688228078917385,0.10971788052810462,-0.3261529778062386,0.2968439096251012,0.2650652000758572,0.42786097093420916,0.38440849927232446,0.46249167967536925,-0.19223914425871402,0.3800125423461837,-0.32150520059190946,-0.12537194561642664,-0.2382419703441514,0.35009070548059723,-0.709759993425299,0.03680948686131047,0.6354873001873589,1.0,-0.4721389009951254,-0.1752117763874581,-0.4648746947793852
advmod,-0.42301275720824777,0.27235938750786065,0.41463224023856604,-0.784476973889571,0.4042868705722642,-0.008013111789670157,-0.13879883296825396,-0.16284477458947128,-0.2744281210869836,0.22128962490439133,-0.1848278023139095,-0.11201567411542876,0.1680728091148457,-0.3627329824937233,-0.5080009711076511,-0.41160738078598935,0.24960546554958515,0.03361646123777519,-0.5474462712924435,0.3638767989117205,0.07878444519449107,-0.36306228921807615,-0.29573694934560335,0.10255990278149284,0.24295116970965178,-0.1303417255132469,0.14455210813678326,0.2361275851287863,0.48679410248309635,-0.08772872702356266,0.39160177463766693,-0.16403796969469492,-0.03971954960149717,-0.41246586683869496,-0.29415702030913377,-0.2428951573935738,0.0018373593588424909,-0.46284790792351027,-0.11605757463327943,-0.035623853366278005,0.5477464495522198,0.2334989844405168,0.09419202036768042,-0.15511125467629477,0.509516025965963,0.0585135891847331,-0.184784367078892,-0.4721389009951254,1.0,-0.10402574466132634,0.3407707983116315
orphan,-0.039416803727693746,0.37295501136415343,0.2649435465579217,-0.24281427134045513,-0.08205988466453688,-0.43851401376701266,-0.4597898441803714,-0.03394598471196283,0.27163093148775,0.8670127930437457,-0.3396420738799467,-0.43785953855980486,-0.30014467438455433,-0.15369800825596705,-0.47308601796450733,-0.2282295802043156,0.19508053981402065,-0.3119430346392887,-0.4633319855597714,0.36617111706454064,0.5177804320740603,0.4026769629104022,0.5488867290092669,-0.36221492647274045,0.2832308971406939,0.6362687014777372,0.11157940573188943,-0.5745380080563316,-0.36269434705151066,-0.44539319776951963,0.08296706470485661,0.2562348207870293,-0.2867969810134217,-0.2881557167495594,-0.17275881808216015,-0.5635783019748478,-0.6664917749187576,-0.36283002763998345,-0.4346320727607617,-0.14803341949987064,-0.1781820028706834,-0.5836304875263538,0.3673251855338333,0.5432089887489241,0.34398384223072564,-0.24281427134045516,-0.3620174497235186,-0.1752117763874581,-0.10402574466132634,1.0,0.4372018161827724
punct,-0.7034079260700712,0.9800123472165572,0.6296587059563377,-0.29999300006744667,0.03321881747926207,-0.40932372874952927,-0.7764611706409573,0.07109713901575415,0.24475566903915702,0.5357759379827692,-0.49599777761212294,-0.42774523892800376,0.20087322551242281,-0.4445133926763122,-0.6322859568897186,-0.125569004302685,0.5018930623649436,0.18495189140296098,-0.28313648952996223,0.928014451742544,0.4007092642879027,0.2800976625977271,0.13241379220730334,0.05675732057766936,0.020090775991760484,0.3886207152922278,0.028669241519644343,0.3443278796094543,0.1953745443735133,-0.8288851349198271,-0.10880368225901194,-0.16908774631812357,0.07442454810745083,-0.8518994394958513,-0.3478101240752014,-0.2680697647072419,-0.7918454856426035,-0.025965576358205678,-0.5235927042777863,0.3244606672056831,0.08733566891299412,-0.1540567811099521,0.8537667846975318,-0.1043900456609382,0.582976224140581,-0.0006927739238515047,-0.42543288169764254,-0.4648746947793852,0.3407707983116315,0.4372018161827724,1.0
